OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
225173,14200303148310260690,14,7,13,000,2020,03,10,3,3,5,2,0,1,1,0,0,0,0,"730536,088600000370000","5693858,603199999800000",12.310724239000024,51.349163529000066,1,7,7,7,Alt-West
225174,14200220144100244400,14,7,13,000,2020,02,09,5,3,5,3,0,1,1,0,0,0,0,"735464,848299999720000","5691975,756899999500000",12.380130419000068,51.330242370000065,0,0,0,0,Mitte
225180,14200229144200329340,14,7,13,000,2020,02,02,7,3,8,1,2,0,1,0,0,0,0,"727983,330500000160000","5691089,224099999300000",12.272356247000062,51.325331567000035,1,6,6,6,West
225181,14200226148110246920,14,7,13,000,2020,02,07,4,3,6,2,0,0,1,1,0,0,0,"731317,769600000230000","5696726,744599999900000",12.323794836000047,51.37459273600007,1,8,8,8,Nordwest
225187,14200228148110254110,14,7,13,000,2020,02,11,6,3,4,2,0,0,1,0,0,0,0,"735739,251400000420000","5695364,110500000400000",12.386305511000046,51.360543463000056,0,9,9,9,Nord
225194,14200302148410260700,14,7,13,000,2020,03,07,2,3,5,3,0,1,1,0,0,0,0,"733645,947900000030000","5693959,064899999600000",12.35536912300006,51.34879564700003,1,0,0,0,Mitte
225197,14200304144200270350,14,7,13,000,2020,03,09,4,3,3,2,0,1,1,0,0,0,0,"737241,403099999760000","5692226,326500000400000",12.405751741000074,51.331753364000065,0,3,3,3,Südost
225204,14200305144200277810,14,7,13,000,2020,03,10,5,3,5,3,0,1,1,0,0,0,0,"736458,720599999650000","5693786,155899999700000",12.395572550000054,51.34608057500003,0,2,2,2,Ost
225213,14200227144200251910,14,7,13,000,2020,02,11,5,3,6,4,0,0,1,1,0,0,0,"734527,089700000360000","5694939,223999999500000",12.368645584000035,51.35723111200008,0,9,9,9,Nord
225220,14200229148410268230,14,7,13,000,2020,02,05,7,3,6,6,2,0,1,1,0,0,0,"734826,142300000410000","5692777,151000000500000",12.371506959000044,51.33770003600006,1,0,0,0,Mitte
225221,14200226148410246990,14,7,13,000,2020,02,21,4,3,5,3,2,1,1,0,0,0,0,"736338,362300000150000","5692759,982599999800000",12.393166461000021,51.336919496000064,0,0,0,0,Mitte
225224,14200303144200300520,14,7,13,000,2020,03,16,3,3,5,3,1,0,1,0,0,0,0,"735183,766999999990000","5688966,152000000700000",12.374118320000036,51.30334324000006,0,4,4,4,Süd
225226,14200223148410293110,14,7,13,000,2020,02,13,1,3,4,2,0,0,1,0,0,0,0,"735762,723699999970000","5692887,729699999100000",12.38500193300007,51.33830511600007,0,0,0,0,Mitte
225228,14200303148410320210,14,7,13,000,2020,03,06,3,3,0,1,1,1,0,0,0,0,0,"735286,944899999540000","5693681,964500000700000",12.378708364000033,51.34563147700004,1,0,0,0,Mitte
225229,14200218148210230670,14,7,13,000,2020,02,06,3,3,5,3,1,1,1,0,0,0,0,"738137,281100000250000","5690521,498500000700000",12.41744932000006,51.31607649500006,0,3,3,3,Südost
225230,14200223148123246940,14,7,13,000,2020,02,15,1,2,1,1,0,1,1,0,0,0,0,"734907,799599999560000","5694337,159900000300000",12.373706345000073,51.35166953300006,1,0,0,0,Mitte
225234,14200309144200280210,14,7,13,000,2020,03,19,2,3,5,3,2,1,1,0,0,0,0,"734203,971900000240000","5692890,288400000000000",12.362665100000072,51.33897218100003,0,0,0,0,Mitte
225235,14200304148410288800,14,7,13,000,2020,03,17,4,3,3,2,0,1,1,0,0,0,0,"736340,763500000350000","5692763,189600000200000",12.393202999000039,51.336947284000075,0,0,0,0,Mitte
225238,14200218144200342450,14,7,13,000,2020,02,21,3,3,5,3,2,0,1,0,0,0,0,"732426,339599999600000","5691646,619999999200000",12.336377456000037,51.32853746400008,0,5,5,5,Südwest
225240,14200302144200265490,14,7,13,000,2020,03,08,2,3,0,7,0,0,1,0,0,0,0,"735769,199900000360000","5693031,371400000500000",12.38518982200003,51.33959179800007,1,0,0,0,Mitte
225247,14200218144200265400,14,7,13,000,2020,02,18,3,2,4,1,2,0,1,0,0,0,0,"730809,224700000140000","5694765,623299999200000",12.315227934000063,51.357194915000036,1,7,7,7,Alt-West
225251,14200218144200232950,14,7,13,000,2020,02,16,3,2,5,3,0,1,1,0,0,0,0,"736805,018099999990000","5695801,522399999200000",12.401877131000049,51.36402656400003,0,1,1,1,Nordost
225258,14200305144200268110,14,7,13,000,2020,03,23,5,3,1,7,2,0,1,0,1,0,0,"731985,910099999980000","5690975,345400000000000",12.329629883000052,51.32269134500007,1,5,5,5,Südwest
225259,14200225148310300570,14,7,13,000,2020,02,14,3,3,4,2,0,0,1,0,0,0,1,"730411,711000000130000","5690951,894799999900000",12.307061219000047,51.32312048600005,0,6,6,6,West
225267,14200302148210260650,14,7,13,000,2020,03,05,2,2,3,6,2,1,1,0,0,0,0,"735073,505699999630000","5689890,752399999600000",12.373148482000033,51.31168838600007,1,4,4,4,Süd
225270,14200224148310244460,14,7,13,000,2020,02,08,2,3,5,3,0,1,0,0,0,0,1,"730950,612999999900000","5691284,528899999300000",12.31499761300006,51.32588803500005,0,7,7,7,Alt-West
225273,14200307148310322780,14,7,13,000,2020,03,01,7,3,9,1,2,0,1,0,0,0,0,"730775,065999999640000","5694749,590099999700000",12.314727779000066,51.35706486000004,1,7,7,7,Alt-West
225275,14200217148210246960,14,7,13,000,2020,02,15,2,3,5,2,0,1,1,0,0,0,0,"733898,726999999960000","5692473,834000000700000",12.358017079000035,51.335359502000074,0,0,0,0,Mitte
225277,14200217144200232990,14,7,13,000,2020,02,14,2,3,5,3,0,1,1,0,0,0,0,"730686,970700000410000","5690324,215199999500000",12.310598809000055,51.31737428300005,0,5,5,5,Südwest
225278,14200229148310260670,14,7,13,000,2020,02,01,7,3,8,1,2,1,0,0,0,0,0,"730321,968399999660000","5689856,277200000400000",12.305067829000052,51.31332142500003,1,5,5,5,Südwest
225284,14200303148310272680,14,7,13,000,2020,03,07,3,3,5,3,0,1,1,0,0,0,0,"730264,060399999840000","5694571,058199999900000",12.307285584000056,51.355669470000066,1,7,7,7,Alt-West
225287,14200224148220254140,14,7,13,000,2020,02,15,2,3,1,5,0,1,1,0,0,0,0,"736483,217000000180000","5688322,079099999700000",12.392299541000057,51.29702366200007,1,4,4,4,Süd
225289,14200224144200302640,14,7,13,000,2020,02,17,2,3,1,6,0,1,1,0,0,0,0,"737297,175699999560000","5695369,844499999700000",12.408645943000067,51.35994647800004,1,1,1,1,Nordost
225292,14200304144200275120,14,7,13,000,2020,03,13,4,1,6,4,0,0,0,1,0,1,0,"739305,708700000310000","5693852,542400000600000",12.43642174200005,51.34548524200005,0,2,2,2,Ost
225294,14200226148221254160,14,7,13,000,2020,02,16,4,2,0,4,0,1,0,1,0,0,0,"736356,594399999830000","5691825,406400000700000",12.392807796000056,51.32852297000005,0,0,0,0,Mitte
225300,14200228148310257310,14,7,13,000,2020,02,10,6,3,3,2,0,1,1,0,0,0,0,"731749,718899999750000","5692089,245899999500000",12.326970324000058,51.332786886000065,1,7,7,7,Alt-West
225306,14200216148310225050,14,7,13,000,2020,02,10,1,3,5,3,0,0,1,0,0,0,0,"731812,307500000110000","5691275,765300000100000",12.327338078000025,51.32545891600006,0,5,5,5,Südwest
225310,14200224144200251900,14,7,13,000,2020,02,12,2,3,4,6,0,0,1,0,0,0,0,"731804,297500000340000","5696480,887599999100000",12.33061274000005,51.37218738000007,0,8,8,8,Nordwest
225313,14200216144200224250,14,7,13,000,2020,02,13,1,2,4,2,0,0,1,0,1,0,0,"736725,379700000400000","5697573,811699999500000",12.401915345000077,51.379967943000054,0,1,1,1,Nordost
225316,14200305144200302660,14,7,13,000,2020,03,11,5,2,3,6,0,1,0,0,0,1,0,"734014,708999999800000","5695602,485200000900000",12.361735886000076,51.36339606900003,0,9,9,9,Nord
225321,14200302144200280220,14,7,13,000,2020,03,12,2,3,3,2,0,1,1,0,0,0,0,"735461,984000000170000","5694278,428799999900000",12.381611729000042,51.35091304800005,0,0,0,0,Mitte
225326,14200307148210309450,14,7,13,000,2020,03,17,7,2,5,2,0,1,1,0,0,0,0,"734769,311800000260000","5691301,478700000800000",12.369720329000074,51.324477244000036,0,4,4,4,Süd
225335,14200229148410291410,14,7,13,000,2020,02,19,7,3,5,3,2,0,1,0,0,0,0,"737385,481300000100000","5691589,935200000200000",12.407392268000024,51.32598095600008,0,3,3,3,Südost
225336,14200224144200246880,14,7,13,000,2020,02,08,2,3,5,3,0,1,1,0,0,0,0,"734840,637400000360000","5691796,221300000300000",12.371068150000042,51.32888882600008,0,0,0,0,Mitte
225337,14200226148410288810,14,7,13,000,2020,02,11,4,3,2,2,0,0,1,0,0,0,0,"734557,959499999880000","5691373,286299999800000",12.366739594000023,51.32520899300005,1,4,4,4,Süd
225340,14200303144320387800,14,7,13,000,2020,03,20,3,3,1,6,1,0,1,0,0,0,0,"732473,148000000040000","5692583,406199999200000",12.337659347000056,51.33692760500003,0,7,7,7,Alt-West
225341,14200215148410439590,14,7,13,000,2020,02,19,7,3,4,6,0,1,0,0,0,0,0,"737275,188000000080000","5693837,206800000700000",12.40730890900005,51.34619864500007,0,2,2,2,Ost
225345,14200229144200257270,14,7,13,000,2020,02,04,7,3,5,3,2,1,1,0,0,0,0,"733986,838399999770000","5692380,155899999700000",12.359218210000051,51.33448235600008,1,0,0,0,Mitte
225346,14200226148110246910,14,7,13,000,2020,02,07,4,3,6,2,0,0,1,1,0,0,0,"737296,355299999940000","5695364,303400000600000",12.40863048400007,51.35989708400007,1,1,1,1,Nordost
225351,14200215148410241270,14,7,13,000,2020,02,14,7,3,5,2,0,1,1,0,0,0,0,"734206,887500000190000","5692887,175599999700000",12.362704837000024,51.33894303900007,0,0,0,0,Mitte
225358,14200215148410223120,14,7,13,000,2020,02,06,7,3,5,3,1,1,1,0,0,0,0,"737384,614500000140000","5691590,256899999500000",12.407380064000051,51.325984206000044,0,3,3,3,Südost
225360,14200215148410223100,14,7,13,000,2020,02,01,7,2,0,1,2,1,0,0,0,0,0,"737189,514600000340000","5693988,881899999500000",12.40618200800003,51.347595840000054,1,2,2,2,Ost
225364,14200215144200275140,14,7,13,000,2020,02,19,7,2,2,6,2,1,1,0,0,0,0,"740949,383399999700000","5690363,507799999800000",12.457619967000028,51.31347487600004,0,3,3,3,Südost
225370,14200305144200270330,14,7,13,000,2020,03,07,5,3,3,2,0,1,1,0,0,0,0,"734207,154000000100000","5692886,891000000800000",12.36270846900004,51.33894037400006,0,0,0,0,Mitte
225371,14200225148410254180,14,7,13,000,2020,02,14,3,3,5,3,0,1,1,0,0,0,0,"734845,143699999900000","5691800,432800000500000",12.371135492000064,51.32892477000007,0,0,0,0,Mitte
225377,14200302148310300560,14,7,13,000,2020,03,14,2,3,5,3,0,1,1,0,0,0,0,"730176,906000000420000","5684835,453999999900000",12.299754246000077,51.26830761400004,0,5,5,5,Südwest
225383,14200307148410293091,14,7,13,000,2020,03,14,7,3,3,2,0,1,1,0,0,0,0,"735978,698400000110000","5692880,188999999300000",12.388092012000072,51.33814785000004,0,0,0,0,Mitte
225387,14200229148310268220,14,7,13,000,2020,02,18,7,2,6,4,1,0,1,1,0,0,0,"731160,697999999860000","5691922,014000000400000",12.318421167000054,51.331525354000064,0,7,7,7,Alt-West
225388,14200226148410246980,14,7,13,000,2020,02,07,4,3,3,3,0,1,1,0,0,0,0,"734360,935600000430000","5691642,591099999800000",12.364093904000072,51.32770759700003,1,0,0,0,Mitte
225393,14200303148410287590,14,7,13,000,2020,03,15,3,2,6,4,0,0,1,1,0,0,0,"734852,332200000060000","5692090,368000000700000",12.37142956200006,51.331524380000076,0,0,0,0,Mitte
225394,14200214148210222010,14,7,13,000,2020,02,06,6,2,5,3,2,1,1,0,0,0,0,"740547,710900000300000","5691719,173699999200000",12.452781716000061,51.325812780000035,1,2,2,2,Ost
225396,14200224144200244420,14,7,13,000,2020,02,16,2,3,5,2,0,0,1,0,0,0,0,"736438,606900000010000","5691190,845200000300000",12.393561937000072,51.32279293400006,1,0,0,0,Mitte
225400,14200309144200280200,14,7,13,000,2020,03,10,2,3,4,2,0,0,1,0,0,0,0,"734006,387500000190000","5695594,541999999400000",12.361611338000046,51.363328194000076,1,9,9,9,Nord
225401,14200304148310265470,14,7,13,000,2020,03,13,4,3,5,3,0,1,1,0,0,0,0,"732437,835199999620000","5691679,453900000100000",12.336563584000032,51.328827508000074,0,5,5,5,Südwest
