OID_,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstige,ULICHTVERH,IstGkfz,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLAE,IstStrassenzustand,index_right,FID,SBZ,Name
122745,14,7,13,000,2021,03,17,6,3,6,4,0,1,1,0,0,0,0,"731037,451958692632616","5692859,572801599279046",12.31726313200005,51.33999180100005,14210312144200210280,0,7,7,7,Alt-West
122760,14,7,13,000,2021,04,10,6,3,5,3,1,1,0,0,0,0,0,"738586,114583707414567","5689385,365013208240271",12.423118307000038,51.30569063300004,14210423148210320510,0,3,3,3,Südost
122779,14,7,13,000,2021,02,13,7,3,5,5,0,0,0,1,1,0,0,"741565,982031323015690","5687056,204150585457683",12.464213058000041,51.28352855700007,14210220144200161390,0,3,3,3,Südost
122797,14,7,13,000,2021,04,06,2,3,2,6,0,1,0,0,0,0,0,"732043,981821916066110","5692443,880169540643692",12.331418039000027,51.33585038500007,14210426148310341380,0,7,7,7,Alt-West
122802,14,7,13,000,2021,01,14,4,3,3,6,1,1,0,0,0,0,0,"732374,062505908310413","5688331,565492428839207",12.333468805000052,51.298800320000055,14210127144200000620,1,5,5,5,Südwest
122820,14,7,13,000,2021,01,22,6,3,5,3,0,1,0,0,0,2,0,"740038,415595320984721","5694416,547950094565749",12.447303249000072,51.350238700000034,14210122144200092490,1,2,2,2,Ost
122830,14,7,13,000,2021,02,16,2,3,3,7,0,1,0,0,0,0,0,"731266,350760291330516","5697277,512931223958731",12.323415730000022,51.37955780300007,14210222148110161630,0,8,8,8,Nordwest
122853,14,7,13,000,2021,07,11,4,3,1,6,0,1,0,0,0,0,0,"733890,223839610815048","5693205,206663463264704",12.358375476000049,51.34192818100007,14210707148410504370,1,0,0,0,Mitte
122862,14,7,13,000,2021,08,08,3,2,0,7,1,0,0,0,0,0,0,"733987,033552446402609","5693232,916660074144602",12.359781185000031,51.34213709000005,14210810148410591680,1,0,0,0,Mitte
122863,14,7,13,000,2021,08,18,1,3,3,2,1,1,0,0,0,0,0,"738773,206790255382657","5689210,165964819490910",12.425680253000053,51.30403962500003,14210815148210628300,0,3,3,3,Südost
122871,14,7,13,000,2021,08,17,7,3,5,3,1,1,0,0,0,0,0,"738877,597186071798205","5689120,079919198527932",12.427114775000064,51.30318723200003,14210814148210618850,0,3,3,3,Südost
122921,14,7,13,000,2021,08,15,4,2,5,2,1,1,0,0,0,0,0,"736417,562414008192718","5692749,159427916631103",12.39429423200005,51.33678942600005,14210804144200582120,0,0,0,0,Mitte
122935,14,7,13,000,2021,07,12,4,3,5,3,1,1,0,0,0,0,0,"729990,528018266893923","5693103,819546870887280",12.302415877000044,51.34260881600005,14210728148310582500,0,7,7,7,Alt-West
122948,14,7,13,000,2021,07,13,5,3,9,1,0,1,0,0,0,0,0,"729238,680525413714349","5692239,007834887132049",12.291082718000041,51.335148917000026,14210715144200521380,0,6,6,6,West
122959,14,7,13,000,2021,06,19,6,3,4,6,0,1,0,0,0,0,0,"741905,797256036661565","5702958,436637304723263",12.479886274000023,51.42611339900003,14210618144200618810,0,9,9,9,Nord
122967,14,7,13,000,2021,09,18,1,2,0,7,0,0,0,1,0,0,0,"742476,112850724719465","5692469,051240725442767",12.480917232000024,51.33172464800003,14210919144200705360,0,2,2,2,Ost
122975,14,7,13,000,2021,08,10,4,3,5,3,1,0,0,0,1,0,0,"734339,321205402724445","5690141,380706116557121",12.362797573000023,51.31424088500006,14210818144200718480,0,4,4,4,Süd
122977,14,7,13,000,2021,08,13,5,2,9,1,0,1,0,0,0,0,0,"732747,393484944477677","5701124,038944682106376",12.347182038000028,51.413481200000035,14210805144310582180,1,8,8,8,Nordwest
122985,14,7,13,000,2021,07,18,7,3,3,6,1,0,0,0,0,0,0,"732335,090803014114499","5692428,793269777670503",12.335580005000054,51.335596105000036,14210717148310549960,0,7,7,7,Alt-West
122986,14,7,13,000,2021,07,14,5,3,6,4,0,1,1,0,0,0,0,"731492,681678596884012","5692722,978741655126214",12.323698801000035,51.33858047700005,14210708148323503520,1,7,7,7,Alt-West
122991,14,7,13,000,2021,06,17,7,3,5,3,1,1,0,0,0,0,0,"741225,324001586064696","5694505,855982655659318",12.46437614000007,51.35053785800005,14210619148410464660,0,2,2,2,Ost
122993,14,7,13,000,2021,07,15,6,3,2,6,0,1,0,0,1,0,0,"735813,122423344291747","5698212,892057403922081",12.389254403000052,51.38608401300007,14210730144200561930,0,9,9,9,Nord
122995,14,7,13,000,2021,07,15,1,3,5,3,0,1,0,0,0,0,0,"736212,289001514203846","5693801,339985307306051",12.392050502000075,51.34631931200005,14210718148110522100,0,0,0,0,Mitte
123004,14,7,13,000,2021,09,15,6,3,2,6,1,0,0,0,0,0,0,"738872,097093679942191","5688800,730061162263155",12.426822311000024,51.30032307500005,14210903144200880880,0,3,3,3,Südost
123008,14,7,13,000,2021,08,17,5,3,5,3,0,1,0,0,0,0,0,"731593,996028638444841","5688412,966506412252784",12.32235157100007,51.299848825000026,14210805148320582800,1,5,5,5,Südwest
123014,14,7,13,000,2021,08,17,6,3,5,2,0,1,0,0,0,0,0,"742269,145961701869965","5694720,371106354519725",12.47948346000004,51.35201930000005,14210827148110680400,1,2,2,2,Ost
123023,14,7,13,000,2021,06,08,2,3,8,1,0,0,0,0,1,0,0,"736179,620751617476344","5694441,810675740242004",12.392007192000051,51.35208187300003,14210621148410464100,0,1,1,1,Nordost
123032,14,7,13,000,2021,07,06,2,3,5,3,1,1,0,0,1,0,0,"736236,844001513905823","5693697,804985295981169",12.392333757000074,51.34537975900008,14210712144200513180,0,0,0,0,Mitte
123037,14,7,13,000,2021,07,10,4,3,0,6,0,1,0,0,0,0,0,"743058,016279872506857","5695335,230921562761068",12.491210653000053,51.35720104600006,14210707144310521750,1,2,2,2,Ost
123055,14,7,13,000,2021,07,10,5,3,3,6,0,1,0,0,0,0,1,"740239,185375555418432","5695918,323289612308145",12.451194921000024,51.36363326500003,14210715144200521390,0,2,2,2,Ost
123067,14,7,13,000,2021,06,20,6,3,5,3,0,1,0,0,0,0,0,"736993,907368213869631","5691382,878925461322069",12.401644666000038,51.32428563900004,14210618144200464620,0,3,3,3,Südost
123094,14,7,13,000,2021,07,07,7,3,9,1,0,1,0,0,0,1,0,"736158,983001503162086","5696675,868985269218683",12.39319454300005,51.37214372900007,14210717148110521790,1,9,9,9,Nord
123111,14,7,30,250,2021,06,07,4,3,5,3,0,1,0,0,1,0,0,"736573,127236444503069","5702614,386147754266858",12.403091634000077,51.42527569900005,14210616144200435660,0,9,9,9,Nord
123123,14,7,13,000,2021,09,07,5,3,5,3,1,1,0,0,0,0,0,"735719,950652576051652","5690283,448717910796404",12.382666708000045,51.314946028000065,14210909144200682560,0,4,4,4,Süd
123128,14,7,13,000,2021,07,12,7,3,5,2,0,1,0,0,1,0,0,"736161,728579279035330","5693926,806354636326432",12.391409036000027,51.34746652800004,14210703148110482570,0,0,0,0,Mitte
123132,14,7,13,000,2021,09,17,4,3,5,3,1,1,0,0,0,0,0,"732801,657583418302238","5692764,727449793368578",12.342485712000041,51.338420883000026,14210901144200644440,0,7,7,7,Alt-West
123147,14,7,13,000,2021,06,14,1,3,5,2,1,1,0,0,0,0,0,"736341,975065708160400","5692490,280946996062994",12.393039311000052,51.33449709800004,14210627148410513560,0,3,3,3,Südost
123164,14,7,13,000,2021,07,11,3,3,3,7,0,1,0,0,1,0,0,"738841,499780753627419","5689153,924136826768517",12.42662053600003,51.30350615800006,14210706144200503040,0,3,3,3,Südost
123167,14,7,13,000,2021,09,18,1,2,5,3,1,1,0,0,0,0,0,"739141,581956887617707","5687232,741499075666070",12.42963091200005,51.286135828000056,14210905144200679750,0,3,3,3,Südost
123222,14,7,13,000,2021,07,10,6,3,6,2,0,1,1,0,0,0,0,"734745,032890905626118","5693486,736810453236103",12.370812303000037,51.34410305000006,14210716148410530500,0,0,0,0,Mitte
123229,14,7,13,000,2021,09,18,4,3,5,3,1,1,0,0,0,0,0,"729849,763499740511179","5692856,693576943129301",12.300238752000041,51.34044727700007,14210929144200737290,0,7,7,7,Alt-West
123239,14,7,13,000,2021,09,09,3,3,3,6,0,1,0,1,0,0,0,"727804,274908518418670","5684964,472116161137819",12.26588262000007,51.27041892200003,14210921148310766960,0,5,5,5,Südwest
123279,14,7,13,000,2021,06,09,6,3,5,3,1,1,0,0,0,0,0,"735174,336070918478072","5693551,264019781723619",12.377007997000021,51.34450485800005,14210618148410446600,0,0,0,0,Mitte
123303,14,7,13,000,2021,08,12,6,3,6,4,0,0,1,0,1,0,0,"735369,084723208099604","5693547,033674163743854",12.379796491000036,51.34438629700003,14210827148410636790,1,0,0,0,Mitte
123319,14,7,13,000,2021,09,11,6,3,3,6,0,1,0,0,0,0,1,"735177,273222247138619","5700537,376512235030532",12.381672567000066,51.40721285800004,14210917144310697540,0,9,9,9,Nord
123324,14,7,13,000,2021,07,19,1,3,5,2,1,1,0,0,0,0,0,"734476,035001476295292","5697039,258986059576273",12.369298267000033,51.37610289300005,14210711144200636660,0,9,9,9,Nord
123356,14,7,13,000,2021,07,07,7,3,5,3,1,1,0,0,0,0,0,"740572,344953257590532","5694447,662491811439395",12.454977333000045,51.35029226100005,14210724148220570140,0,2,2,2,Ost
123404,14,7,13,000,2021,09,07,6,3,2,6,1,1,0,0,0,0,0,"727278,659721265546978","5690036,006706055253744",12.261588022000069,51.31615833600006,14210910148310705460,0,6,6,6,West
123437,14,7,13,000,2021,08,14,6,3,2,6,0,1,0,0,0,0,0,"744298,353355378843844","5693704,098149448633194",12.507871313000066,51.34202966600003,14210813144310602040,0,2,2,2,Ost
123464,14,7,13,000,2021,08,14,4,3,5,2,1,0,0,0,1,0,0,"735415,160946873947978","5690257,531130958348513",12.378283925000062,51.314839532000065,14210811148210592150,0,4,4,4,Süd
123470,14,7,13,000,2021,09,11,3,3,5,3,0,1,0,0,0,0,0,"740531,281293496489525","5696133,523068582639098",12.45552841600005,51.365441227000076,14210907148110683010,0,2,2,2,Ost
123481,14,7,13,000,2021,06,17,2,3,3,6,1,0,0,0,0,0,0,"732603,331448473967612","5688445,069662110880017",12.336825701000066,51.29972562300003,14210621143263513540,0,5,5,5,Südwest
123516,14,7,13,000,2021,09,04,2,3,2,6,0,1,0,0,0,2,1,"727712,010001352988183","5699066,646988874301314",12.27357534600003,51.39705576500006,14210913144200726110,0,8,8,8,Nordwest
123530,14,7,13,000,2021,09,16,2,2,5,2,1,1,0,0,0,0,0,"739342,429001554846764","5695169,393983671441674",12.437833511000065,51.35728953300003,14210920144200705380,0,2,2,2,Ost
123548,14,7,13,000,2021,06,17,3,3,5,2,0,1,0,1,0,0,0,"733912,795952790416777","5693221,577536271885037",12.358709738000073,51.34206584900005,14210615148321446580,0,0,0,0,Mitte
123551,14,7,13,000,2021,07,07,2,3,5,3,1,0,0,0,1,0,0,"733840,463701854459941","5693218,880247561261058",12.357671277000065,51.34207138900007,14210726144200618800,0,0,0,0,Mitte
123554,14,7,13,000,2021,09,10,4,3,5,3,0,1,0,1,0,0,0,"740673,035238577984273","5686729,624218769371510",12.45121264900007,51.28097512700003,14210908144200680330,0,3,3,3,Südost
123562,14,7,13,000,2021,09,12,3,3,5,3,1,1,0,0,0,0,0,"734476,035001476295292","5697039,258986059576273",12.369298267000033,51.37610289300005,14210921148110766860,0,9,9,9,Nord
123570,14,7,13,000,2021,09,14,6,3,3,6,1,0,0,0,0,0,0,"737285,892146884463727","5690924,017638308927417",12.40552228000007,51.32004515600005,14210903144200679880,0,3,3,3,Südost
123587,14,7,13,000,2021,07,14,7,3,6,2,0,1,1,0,0,0,0,"734901,300158275291324","5697039,032268138602376",12.375397576000069,51.37592512000003,14210703148110562010,0,9,9,9,Nord
123593,14,7,13,000,2021,08,18,2,3,8,7,0,0,0,0,1,0,0,"728142,019572170451283","5685686,308583540841937",12.271176811000032,51.27676407400003,14210816144200602820,1,5,5,5,Südwest
123594,14,7,13,000,2021,09,11,6,3,6,4,0,0,1,0,1,0,0,"734387,218079995363951","5693391,777948481962085",12.36562129500004,51.34339827800005,14210917148410718580,0,0,0,0,Mitte
123597,14,7,13,000,2021,07,16,5,3,5,3,0,1,0,0,0,0,0,"735434,067274447530508","5699082,800279250368476",12.38439328800007,51.394049807000044,14210722148110541680,0,9,9,9,Nord
123617,14,7,13,000,2021,10,11,7,3,5,2,1,1,0,0,0,0,0,"728392,858477502129972","5690401,652699224650860",12.277783618000058,51.31899479500004,14211002148310807250,0,6,6,6,West
123618,14,7,13,000,2021,07,15,4,2,5,3,1,1,0,0,0,0,0,"736314,196200854144990","5692421,184125253930688",12.392595425000025,51.33388841300007,14210721144200561960,0,0,0,0,Mitte
123632,14,7,13,000,2021,09,16,2,3,5,3,0,1,0,1,0,0,0,"729841,368301632814109","5697110,714984206482768",12.302866779000055,51.37863904400007,14210927144200725620,0,8,8,8,Nordwest
123650,14,7,13,000,2021,08,12,4,3,5,3,1,1,0,0,0,0,0,"736314,798920889385045","5692448,217649046331644",12.392621992000045,51.33413082100003,14210818148410636760,0,0,0,0,Mitte
123712,14,7,13,000,2021,07,14,6,3,5,3,1,1,0,0,0,0,0,"731919,610065557062626","5688237,834158377721906",12.326900478000027,51.29814416600004,14210716144200522520,0,5,5,5,Südwest
123714,14,7,13,000,2021,09,05,3,3,5,3,1,1,0,0,0,2,0,"739759,048738563433290","5688230,987957989796996",12.439139237000063,51.294836427000064,14210914144200682580,0,3,3,3,Südost
123724,14,7,13,000,2021,08,13,1,3,3,6,1,0,0,0,0,0,0,"735307,067909722216427","5690251,732340181246400",12.376731822000067,51.314832179000064,14210815148210637160,0,4,4,4,Süd
123763,14,7,13,000,2021,07,11,2,3,5,3,1,1,0,0,0,0,0,"727273,629294593818486","5688972,632278827950358",12.260838501000023,51.30661396200003,14210712148310521820,0,6,6,6,West
123769,14,7,13,000,2021,07,07,4,3,8,1,0,0,0,1,0,0,0,"735450,082524227909744","5700511,563858911395073",12.385570877000077,51.40686799700006,14210707144310503050,1,9,9,9,Nord
123791,14,7,13,000,2021,06,20,5,3,0,1,0,0,0,1,0,0,0,"736213,119765152223408","5693820,959966210648417",12.392075426000076,51.34649508000007,14210624662221463850,1,0,0,0,Mitte
123801,14,7,13,000,2021,08,03,7,3,0,1,1,0,0,0,0,2,0,"736241,246445716358721","5694041,753340171650052",12.39262508400003,51.34846527600007,14210807148110592120,0,0,0,0,Mitte
123835,14,7,13,000,2021,07,13,7,2,4,1,0,1,0,1,0,0,0,"742870,262799011543393","5688900,941112495958805",12.484134686000061,51.29953141100003,14210731144200570100,0,3,3,3,Südost
123838,14,7,13,000,2021,09,11,4,3,2,6,0,1,0,0,0,0,0,"736188,617001511156559","5694404,947985308244824",12.392111691000025,51.35174724800004,14210922148110726340,0,1,1,1,Nordost
123879,14,7,13,000,2021,09,17,3,3,3,6,1,1,0,0,0,0,0,"736462,361651363782585","5692995,865145336836576",12.395099981000044,51.338985276000074,14210914148422696610,0,3,3,3,Südost
123882,14,7,13,000,2021,07,17,3,3,2,6,0,1,0,0,0,0,0,"735849,967861844226718","5693710,439896790310740",12.38679705900006,51.34565379500003,14210727148410549510,0,0,0,0,Mitte
123921,14,7,13,000,2021,09,14,5,3,3,6,0,1,0,1,0,0,0,"728768,070163002237678","5684113,276220135390759",12.279131265000046,51.26239146700004,14210902144200644800,0,5,5,5,Südwest
123946,14,7,13,000,2021,08,06,3,2,5,2,0,1,0,0,1,0,0,"736141,649585399776697","5701505,759181944653392",12.396158145000072,51.41550450700004,14210803144200678790,0,9,9,9,Nord
123962,14,7,13,000,2021,07,11,5,3,6,4,1,0,1,0,0,0,0,"737091,001801898702979","5691210,102955516427755",12.402920750000021,51.32269432800007,14210729148210561570,0,3,3,3,Südost
123965,14,7,13,000,2021,07,13,5,3,2,2,0,1,0,0,1,0,0,"729990,833721646107733","5693103,793331928551197",12.30242024100005,51.34260845700004,14210708148310582210,1,7,7,7,Alt-West
123981,14,7,13,000,2021,06,07,4,3,5,3,0,1,0,0,1,0,0,"730830,368139025755227","5696861,351119099184871",12.316891420000047,51.37599938500006,14210616148110446560,0,8,8,8,Nordwest
123990,14,7,13,000,2021,06,08,4,3,5,3,0,1,0,0,0,0,0,"730961,192164735868573","5697339,984366852790117",12.319078957000045,51.380242800000076,14210630148110481810,1,8,8,8,Nordwest
123992,14,7,13,000,2021,06,13,1,3,3,7,0,1,0,0,0,0,0,"739775,564879071898758","5695523,443625204265118",12.444281472000057,51.36028479200007,14210620148210455690,0,2,2,2,Ost
124000,14,7,13,000,2021,07,23,1,3,2,6,0,1,0,0,0,2,0,"727221,227496135048568","5693379,894559467211366",12.262897534000047,51.34620070700004,14210711148310521450,1,7,7,7,Alt-West
124009,14,7,13,000,2021,08,12,6,2,5,3,1,1,0,0,0,0,0,"739759,412439927458763","5688230,608755102381110",12.439144189000046,51.29483287000005,14210813144200813320,0,3,3,3,Südost
124015,14,7,13,000,2021,06,21,7,3,5,3,1,1,0,0,0,1,0,"729223,126324994489551","5693184,510406430810690",12.291468312000063,51.34364308500005,14210619148310481290,0,7,7,7,Alt-West
124017,14,7,13,000,2021,07,19,7,3,0,1,1,0,0,0,0,0,0,"732354,354602803476155","5688325,158454809337854",12.333182433000047,51.298750847000065,14210731148320601820,0,5,5,5,Südwest
124018,14,7,13,000,2021,10,10,6,3,5,3,1,1,0,0,0,0,0,"736213,675332893617451","5693818,610806321725249",12.392081831000041,51.34647376200007,14211001144200847110,0,0,0,0,Mitte
124053,14,7,13,000,2021,08,16,2,3,2,6,0,1,0,1,0,0,0,"737766,312695810571313","5690337,333318198099732",12.41201301600006,51.31457851700003,14210809144200583050,0,3,3,3,Südost
124069,14,7,13,000,2021,09,05,2,3,5,3,1,1,0,0,0,2,0,"736864,920926304534078","5694395,272262332960963",12.401799890000063,51.35137897700008,14210906148110683000,0,1,1,1,Nordost
124070,14,7,13,000,2021,07,10,2,3,2,6,0,1,0,0,0,0,1,"745646,224576108157635","5690955,979407772421837",12.525291978000041,51.316784762000054,14210726144310582190,0,2,2,2,Ost
124081,14,7,13,000,2021,07,09,3,3,2,6,0,1,0,0,0,0,0,"726634,325922943651676","5693430,062356943264604",12.254516178000074,51.346885359000055,14210720148310529960,0,7,7,7,Alt-West
124100,14,7,13,000,2021,09,11,5,3,2,6,0,1,0,0,0,0,0,"728401,036489102058113","5690408,651958370581269",12.277905262000047,51.319054347000076,14210909148310681040,0,6,6,6,West
124104,14,7,13,000,2021,08,21,1,3,2,6,0,1,0,0,0,2,1,"731154,512138526886702","5701193,187693312764168",12.324361168000053,51.414753381000025,14210815144310608940,0,8,8,8,Nordwest
124128,14,7,13,000,2021,09,06,2,2,5,3,1,1,0,0,0,2,0,"736062,215188786387444","5693821,468720955774188",12.389912812000034,51.346562326000026,14210920144200704910,0,0,0,0,Mitte
124149,14,7,13,000,2021,07,14,5,3,3,6,0,1,0,0,0,0,0,"734512,368084958754480","5700696,031543556600809",12.37223442100003,51.408912248000036,14210708144310503900,1,9,9,9,Nord
124154,14,7,13,000,2021,09,09,6,3,3,6,0,1,0,0,0,0,0,"730104,959022788330913","5683418,540886152535677",12.297813331000043,51.25561676700005,14210910144310667280,0,5,5,5,Südwest
124165,14,7,13,000,2021,06,17,4,3,2,2,1,1,0,0,0,0,0,"734230,069905260577798","5693319,470662079751492",12.363321382000038,51.34281397400008,14210616144200445860,0,0,0,0,Mitte
124166,14,7,13,000,2021,08,16,7,3,5,3,1,0,0,0,0,0,0,"732801,644314019009471","5692765,997391812503338",12.342486352000037,51.33843228900008,14210814144200602030,0,7,7,7,Alt-West
124191,14,7,13,000,2021,06,20,6,3,4,2,1,1,0,0,0,0,0,"735063,273681127466261","5690249,703960729762912",12.373238471000036,51.314914712000075,14210625148210529950,0,4,4,4,Süd
124192,14,7,13,000,2021,09,20,6,3,5,3,0,1,0,0,1,2,0,"731952,414008834399283","5692427,600132647901773",12.330095199000027,51.33574159600005,14210903148310678040,0,7,7,7,Alt-West
124214,14,7,13,000,2021,08,07,4,3,2,2,0,1,0,0,0,0,0,"735163,492714444175363","5693549,295407013967633",12.376851281000029,51.34449167200006,14210811144200705410,0,0,0,0,Mitte
124220,14,7,13,000,2021,09,14,5,3,3,2,1,1,0,0,0,0,0,"734089,114504681900144","5697016,042169144377112",12.363733429000035,51.37605410700007,14210923148110783120,0,9,9,9,Nord
124224,14,7,13,000,2021,07,10,4,3,2,6,0,1,0,0,0,0,0,"727738,848757335916162","5699055,196771146729589",12.273953156000061,51.39694220400003,14210728144200549890,0,8,8,8,Nordwest
124256,14,7,13,000,2021,07,14,6,3,8,1,0,1,0,0,0,0,0,"739239,312862298451364","5699003,212691735476255",12.438935531000027,51.39174425400006,14210716144310521760,0,1,1,1,Nordost
124288,14,7,13,000,2021,06,14,1,1,8,1,0,1,0,0,0,0,0,"743040,093901624903083","5695349,454046299681067",12.490963450000038,51.35733636700007,14210620144200446150,0,2,2,2,Ost
124299,14,7,13,000,2021,09,12,7,3,1,6,0,1,0,0,0,0,0,"736491,435902695171535","5694972,156385803595185",12.396829466000042,51.35671268200008,14210911148110696540,0,1,1,1,Nordost
124302,14,7,13,000,2021,08,07,4,3,5,3,0,1,0,0,0,0,0,"736492,000102258287370","5692234,270026652142406",12.39501916200004,51.33213673500006,14210811144200592060,0,0,0,0,Mitte
124303,14,7,13,000,2021,08,14,5,3,6,6,0,0,1,0,1,0,0,"739166,757721983827651","5688830,059951739385724",12.43106098800007,51.30046265900006,14210819148210636700,0,3,3,3,Südost
124305,14,7,13,000,2021,10,15,3,3,5,3,1,0,0,0,0,0,1,"735344,864780588075519","5693560,985997632145882",12.379458574000068,51.34452156300006,14211005148410770850,1,0,0,0,Mitte
124329,14,7,13,000,2021,09,07,6,2,6,7,1,0,1,0,0,0,0,"735416,962012646719813","5693518,497278129681945",12.380463837000036,51.34411032400004,14210924148410717380,0,0,0,0,Mitte
