FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name
122846,122847,14,7,13,000,2016,03,16,3,3,2,6,0,0,0,1,0,0,0,0,"735407,776500000040000","5690576,977199999600000",12.378389004,51.317710052,4,4,4,Süd
122847,122848,14,7,13,000,2016,03,10,4,3,6,4,0,0,0,1,1,0,0,0,"729710,839999999970000","5697140,870900000400000",12.301013899,51.37896257,8,8,8,Nordwest
122851,122852,14,7,13,000,2016,03,09,3,3,8,1,0,0,0,1,0,0,0,0,"735426,645000000020000","5699094,123999999800000",12.3842943,51.39415453,9,9,9,Nord
122853,122854,14,7,13,000,2016,03,14,3,3,2,6,0,0,0,1,0,0,0,0,"736678,943199999980000","5695575,741200000000000",12.399919164,51.362052463,9,9,9,Nord
122854,122855,14,7,13,000,2016,03,07,6,3,0,2,0,0,1,0,0,0,0,1,"735588,997100000040000","5692242,478099999900000",12.382085598,51.332585139,0,0,0,Mitte
122857,122858,14,7,13,000,2016,03,14,5,3,2,6,0,0,0,1,0,0,0,0,"735093,324400000040000","5694819,878499999600000",12.376684734,51.355925871,0,0,0,Mitte
122858,122859,14,7,13,000,2016,03,16,2,3,4,2,0,0,1,1,0,0,0,0,"736070,727300000030000","5689665,564299999700000",12.387282162,51.309254333,4,4,4,Süd
122860,122861,14,7,13,000,2016,03,08,4,3,5,3,0,0,1,0,0,0,0,1,"738825,300999999980000","5695758,216000000000000",12.430815254,51.362792244,1,1,1,Nordost
122865,122866,14,7,13,000,2016,03,11,3,3,2,6,0,0,0,1,0,0,0,0,"733471,465100000030000","5694416,740000000200000",12.353168202,51.352975678,0,0,0,Mitte
122867,122868,14,7,13,000,2016,03,23,6,3,6,4,2,0,0,1,1,0,0,0,"735733,598000000000000","5695406,999400000100000",12.386252874,51.360930789,9,9,9,Nord
122872,122873,14,7,13,000,2016,03,17,4,3,8,1,0,0,0,1,0,0,0,0,"738472,594500000010000","5690787,615700000000000",12.422430057,51.318324751,3,3,3,Südost
122875,122876,14,7,13,000,2016,03,16,5,3,2,6,0,0,0,1,0,0,0,0,"738700,203400000000000","5690994,377100000200000",12.425828715,51.320085203,3,3,3,Südost
122881,122882,14,7,13,000,2016,03,16,4,3,3,2,0,0,1,1,0,0,0,0,"737124,562700000010000","5692057,462399999600000",12.403965235,51.330286341,3,3,3,Südost
122885,122886,14,7,13,000,2016,03,10,3,3,1,2,0,1,0,1,0,0,0,0,"738843,132199999990000","5689152,268100000000000",12.426642803,51.303490609,3,3,3,Südost
122889,122890,14,7,13,000,2016,03,14,6,2,3,1,0,1,1,0,0,0,0,0,"735889,529600000010000","5688770,934999999600000",12.384095767,51.301298958,4,4,4,Süd
122894,122895,14,7,13,000,2016,03,22,2,3,5,3,2,0,0,1,0,0,0,0,"732322,197099999990000","5690628,962500000400000",12.334222054,51.319444738,5,5,5,Südwest
122897,122898,14,7,13,000,2016,03,16,4,3,1,5,0,0,1,1,0,0,0,0,"733001,682500000000000","5691782,646400000000000",12.344710094,51.329523166,5,5,5,Südwest
122898,122899,14,7,13,000,2016,03,15,3,3,1,2,0,0,0,1,0,0,0,1,"743239,768099999990000","5694200,105600000400000",12.493040337,51.346935274,2,2,2,Ost
122899,122900,14,7,13,000,2016,03,12,5,3,3,5,0,0,1,1,0,0,0,0,"735758,281700000050000","5692904,654299999600000",12.384949478,51.338458877,0,0,0,Mitte
122906,122907,14,7,13,000,2016,03,10,2,3,0,2,0,1,1,1,0,0,0,0,"736542,194800000060000","5690430,490199999900000",12.394541538,51.315924773,0,0,0,Mitte
122913,122914,14,7,13,000,2016,03,14,2,3,3,5,0,0,1,1,0,0,0,0,"736300,620200000000000","5692774,272500000000000",12.392635088,51.337063448,0,0,0,Mitte
122916,122917,14,7,13,000,2016,03,17,5,2,6,4,1,0,0,1,1,0,0,0,"737656,354599999960000","5692055,677899999500000",12.411583501,51.330048398,3,3,3,Südost
122918,122919,14,7,13,000,2016,03,10,6,3,2,6,0,0,0,1,0,0,0,0,"731569,979700000030000","5696599,113599999800000",12.327329126,51.373344246,8,8,8,Nordwest
122920,122921,14,7,13,000,2016,03,01,6,3,3,2,2,0,0,1,0,0,0,0,"735058,117199999980000","5690899,321899999900000",12.373592793,51.32074808,4,4,4,Süd
122926,122927,14,7,13,000,2016,03,10,2,3,5,2,0,0,0,1,0,0,0,0,"737068,098000000000000","5689052,025000000400000",12.401158433,51.303332629,4,4,4,Süd
122928,122929,14,7,13,000,2016,03,10,4,3,5,3,0,0,0,1,0,1,0,0,"732741,902200000010000","5696127,628399999800000",12.343828601,51.368632892,8,8,8,Nordwest
122931,122932,14,7,13,000,2016,03,13,3,3,5,3,0,1,1,0,0,0,1,0,"741306,956499999970000","5693988,182099999900000",12.465195322,51.345856827,2,2,2,Ost
122933,122934,14,7,13,000,2016,03,03,1,2,5,3,2,0,0,1,0,0,0,0,"739920,392100000060000","5693959,740500000300000",12.445303696,51.346188363,2,2,2,Ost
122936,122937,14,7,13,000,2016,03,22,3,3,5,3,2,0,1,1,0,0,0,0,"734876,004100000020000","5694490,683600000100000",12.373351868,51.353060756,0,0,0,Mitte
122937,122938,14,7,13,000,2016,03,12,2,2,6,4,0,1,0,0,1,0,0,1,"737554,841200000020000","5694718,792000000400000",12.411905467,51.353994978,1,1,1,Nordost
122941,122942,14,7,13,000,2016,03,14,4,3,1,5,0,1,0,1,0,0,0,0,"736112,272000000000000","5688383,780299999800000",12.387029205,51.29773142,4,4,4,Süd
122942,122943,14,7,13,000,2016,03,14,2,3,5,3,0,1,0,1,0,0,0,0,"730304,974500000010000","5693552,664599999800000",12.307213234,51.346510809,7,7,7,Alt-West
122946,122947,14,7,13,000,2016,03,18,4,3,5,3,1,0,1,0,0,0,0,0,"734827,013200000040000","5695603,629099999600000",12.373384106,51.363071191,9,9,9,Nord
122947,122948,14,7,13,000,2016,03,15,2,3,6,4,0,0,0,0,1,0,1,0,"739916,548199999960000","5693794,394999999600000",12.445137193,51.344705894,2,2,2,Ost
122952,122953,14,7,13,000,2016,03,16,4,3,2,6,0,0,0,1,0,0,0,0,"737149,640000000010000","5692255,251600000100000",12.40445617,51.332051264,3,3,3,Südost
122960,122961,14,7,13,000,2016,03,08,2,3,5,3,0,0,0,1,0,0,0,0,"729708,212100000000000","5690340,468100000200000",12.296588079,51.317916097,6,6,6,West
122961,122962,14,7,13,000,2016,03,16,4,3,1,5,0,0,1,1,0,0,0,0,"735213,484199999950000","5689064,927299999600000",12.374608967,51.304217613,4,4,4,Süd
122963,122964,14,7,13,000,2016,03,05,5,2,5,3,2,0,1,1,0,0,0,0,"737375,821899999980000","5692666,519200000000000",12.407971014,51.335648484,3,3,3,Südost
122968,122969,14,7,13,000,2016,03,14,6,3,5,3,0,0,0,1,0,1,0,0,"732464,944400000040000","5696842,944299999600000",12.340324523,51.375167427,8,8,8,Nordwest
122971,122972,14,7,13,000,2016,03,18,5,2,6,4,1,0,0,0,1,0,1,0,"735628,626700000020000","5696702,730200000100000",12.385606351,51.372605103,9,9,9,Nord
122980,122981,14,7,13,000,2016,03,14,4,3,5,3,0,0,1,1,0,0,0,0,"737421,103499999970000","5692084,987999999900000",12.408232389,51.330409722,3,3,3,Südost
122986,122987,14,7,13,000,2016,03,06,3,3,5,3,0,1,0,1,0,0,0,0,"731735,689000000010000","5690503,638000000300000",12.325738453,51.318558865,5,5,5,Südwest
122990,122991,14,7,13,000,2016,03,14,6,3,6,4,0,0,0,1,1,0,0,0,"742921,802999999960000","5693758,571000000500000",12.488182072,51.343108325,2,2,2,Ost
122995,122996,14,7,13,000,2016,03,10,4,3,2,6,0,0,0,1,0,0,0,0,"734850,545999999970000","5691910,794200000400000",12.371285623,51.329913189,0,0,0,Mitte
122996,122997,14,7,13,000,2016,03,09,2,3,2,6,0,0,0,1,0,0,0,0,"733246,135000000010000","5695837,890700000300000",12.350869636,51.365825236,8,8,8,Nordwest
122999,123000,14,7,13,000,2016,03,15,4,3,5,2,0,0,1,1,0,0,0,0,"737593,581200000020000","5693455,013100000100000",12.41161737,51.342635098,2,2,2,Ost
123000,123001,14,7,13,000,2016,03,16,3,3,5,3,0,1,0,1,0,0,0,0,"728047,350100000040000","5689300,864000000100000",12.272129947,51.309251211,6,6,6,West
123001,123002,14,7,13,000,2016,03,13,5,3,2,6,0,0,0,1,0,0,0,0,"734805,708600000010000","5692632,881000000100000",12.371119033,51.336413447,0,0,0,Mitte
123005,123006,14,7,13,000,2016,03,08,7,3,5,3,0,0,0,1,0,0,0,0,"730421,321299999950000","5690954,057000000000000",12.307200305,51.323136004,7,7,7,Alt-West
123007,123008,14,7,13,000,2016,03,08,2,3,1,6,0,0,0,1,0,0,0,0,"732548,373299999980000","5691995,040799999600000",12.338353369,51.331615266,5,5,5,Südwest
123014,123015,14,7,13,000,2016,03,15,2,3,2,6,0,0,0,1,0,0,0,0,"730785,900000000020000","5694752,809999999600000",12.314885201,51.357089365,7,7,7,Alt-West
123016,123017,14,7,13,000,2016,03,02,1,2,0,1,2,1,1,0,0,0,0,0,"735073,110600000010000","5689670,742600000500000",12.372997858,51.309713647,4,4,4,Süd
123017,123018,14,7,13,000,2016,03,10,7,3,5,3,0,0,1,1,0,0,0,0,"738335,028999999980000","5690884,719600000400000",12.420524467,51.319253982,3,3,3,Südost
123018,123019,14,7,13,000,2016,03,13,6,3,5,2,0,0,0,1,0,1,0,0,"739667,237399999980000","5692170,611600000400000",12.440471611,51.330236367,2,2,2,Ost
123020,123021,14,7,13,000,2016,03,12,1,3,3,7,0,0,0,1,0,0,0,0,"733442,537200000020000","5693368,354399999600000",12.352066019,51.343576665,0,0,0,Mitte
123022,123023,14,7,13,000,2016,03,18,4,3,7,1,2,0,0,1,0,0,0,0,"736677,163399999960000","5687019,600900000000000",12.394213338,51.285251718,4,4,4,Süd
123023,123024,14,7,13,000,2016,03,09,6,3,1,7,0,0,0,1,0,0,0,0,"735758,652200000010000","5692912,007899999600000",12.384959655,51.338524732,0,0,0,Mitte
123024,123025,14,7,13,000,2016,03,20,1,3,3,2,1,0,0,1,0,1,0,0,"734942,830700000050000","5695753,275700000100000",12.37514362,51.364366589,9,9,9,Nord
123026,123027,14,7,13,000,2016,03,07,5,3,4,6,0,0,1,1,0,0,0,0,"736153,346999999950000","5692456,446999999700000",12.390313942,51.334271748,0,0,0,Mitte
123027,123028,14,7,13,000,2016,03,12,2,3,5,3,0,0,0,1,0,0,0,0,"737630,836000000010000","5691583,888000000300000",12.410903323,51.32582425,3,3,3,Südost
123028,123029,14,7,13,000,2016,03,07,4,3,5,3,0,0,1,1,0,0,0,0,"734566,656599999990000","5695260,013600000200000",12.369424346,51.360094313,9,9,9,Nord
123029,123030,14,7,13,000,2016,03,15,1,3,5,3,0,0,1,1,0,0,0,0,"735114,430999999980000","5688743,978199999800000",12.372979079,51.301377545,4,4,4,Süd
123034,123035,14,7,13,000,2016,03,18,4,3,8,1,1,0,0,0,0,1,0,0,"737120,993400000040000","5695658,040799999600000",12.406312086,51.362606885,1,1,1,Nordost
123035,123036,14,7,13,000,2016,03,06,3,3,5,3,0,1,1,1,0,0,0,0,"739374,846800000060000","5695123,278500000000000",12.438267225,51.356861958,2,2,2,Ost
123036,123037,14,7,13,000,2016,03,20,1,3,5,3,0,0,0,1,0,0,0,0,"733801,130000000000000","5695795,718999999600000",12.358800407,51.365218555,9,9,9,Nord
123037,123038,14,7,13,000,2016,03,19,3,3,5,3,2,1,1,1,0,0,0,0,"736080,058500000040000","5692625,815700000200000",12.38937599,51.335822467,0,0,0,Mitte
123043,123044,14,7,13,000,2016,03,16,2,3,2,6,0,0,0,1,0,0,0,0,"742735,382400000000000","5694106,581500000300000",12.485747761,51.346311443,2,2,2,Ost
123046,123047,14,7,13,000,2016,03,20,4,3,5,3,2,1,0,1,0,0,0,1,"734392,898999999980000","5696044,666000000200000",12.367450126,51.367209366,9,9,9,Nord
123049,123050,14,7,13,000,2016,03,07,5,3,2,2,0,0,0,1,0,0,0,0,"739688,901900000060000","5692516,000099999800000",12.441014329,51.333327363,2,2,2,Ost
123051,123052,14,7,13,000,2016,03,14,4,3,5,2,0,0,1,1,0,0,0,0,"736564,199700000000000","5695965,897400000100000",12.39853347,51.365602332,9,9,9,Nord
123054,123055,14,7,13,000,2016,03,23,6,3,4,2,2,0,0,1,0,0,0,0,"730728,280000000030000","5693725,741100000200000",12.313393229,51.347892861,7,7,7,Alt-West
123055,123056,14,7,13,000,2016,03,07,4,3,3,7,0,0,1,1,0,0,0,0,"735394,611200000040000","5691045,023900000400000",12.378509397,51.321916855,4,4,4,Süd
123072,123073,14,7,13,000,2016,04,15,3,3,0,7,0,0,0,1,0,1,0,0,"731276,564200000020000","5692854,326000000400000",12.32068674,51.3398475,7,7,7,Alt-West
123073,123074,14,7,13,000,2016,04,12,2,3,5,3,0,0,0,1,0,0,0,0,"738952,364100000010000","5691142,684799999900000",12.429540162,51.321310567,3,3,3,Südost
123077,123078,14,7,13,000,2016,04,13,3,2,4,2,0,0,0,0,0,1,1,0,"729085,719399999940000","5698858,180200000300000",12.293154258,51.394631468,8,8,8,Nordwest
123079,123080,14,7,13,000,2016,04,22,1,2,9,1,2,0,0,1,0,0,0,0,"734839,186400000010000","5694541,881500000100000",12.372857849,51.35353554,0,0,0,Mitte
123084,123085,14,7,13,000,2016,04,06,2,1,2,6,0,0,0,0,0,1,0,1,"728903,578899999960000","5700995,277400000000000",12.2919192,51.413889745,8,8,8,Nordwest
123091,123092,14,7,13,000,2016,04,14,6,3,0,6,0,0,0,1,0,1,0,0,"734269,729199999940000","5696231,977599999900000",12.365807268,51.368941557,9,9,9,Nord
123092,123093,14,7,13,000,2016,04,08,5,3,5,3,0,0,0,1,0,0,0,1,"738825,424800000040000","5695756,587299999800000",12.430815936,51.362777574,1,1,1,Nordost
123097,123098,14,7,13,000,2016,04,19,2,3,5,2,0,0,1,1,0,0,0,0,"734785,447999999970000","5692625,201000000400000",12.370823629,51.336352873,0,0,0,Mitte
123101,123102,14,7,13,000,2016,04,17,4,3,2,6,0,0,0,1,0,0,0,0,"739762,356999999960000","5692716,564000000200000",12.442201788,51.335096615,2,2,2,Ost
123103,123104,14,7,13,000,2016,04,16,6,3,6,4,0,0,0,1,1,0,0,0,"737700,029300000050000","5692466,577600000400000",12.412483361,51.333718397,2,2,2,Ost
123108,123109,14,7,13,000,2016,04,19,1,3,0,6,1,0,1,0,0,1,0,0,"734999,295999999970000","5692261,888000000300000",12.3736485,51.333003313,0,0,0,Mitte
123110,123111,14,7,13,000,2016,04,14,3,3,6,7,0,0,0,0,1,0,0,1,"731315,732700000050000","5696746,300599999700000",12.323778347,51.374769116,8,8,8,Nordwest
123111,123112,14,7,13,000,2016,04,11,2,3,5,2,0,0,1,1,0,0,0,0,"735322,912999999940000","5692593,680999999900000",12.378504828,51.335847803,0,0,0,Mitte
123113,123114,14,7,13,000,2016,04,10,4,3,5,3,0,0,0,1,0,0,0,0,"729707,058700000050000","5690341,344899999900000",12.296572121,51.317924434,6,6,6,West
123114,123115,14,7,13,000,2016,04,15,3,3,1,2,0,0,1,1,0,0,0,0,"733534,952500000010000","5694189,319000000100000",12.353929123,51.350908142,0,0,0,Mitte
123118,123119,14,7,13,000,2016,04,10,3,3,5,3,0,0,1,0,0,0,0,1,"734821,003400000050000","5692496,763000000300000",12.371248492,51.335185282,0,0,0,Mitte
123123,123124,14,7,13,000,2016,04,08,2,3,3,2,0,0,1,1,0,0,0,0,"731835,563500000050000","5689404,697900000000000",12.326454955,51.30865317,5,5,5,Südwest
123130,123131,14,7,13,000,2016,04,12,7,2,5,3,0,0,0,1,0,1,0,0,"737716,709299999990000","5695329,218700000100000",12.414633689,51.359406473,1,1,1,Nordost
123131,123132,14,7,13,000,2016,03,07,4,3,1,2,0,1,0,1,0,0,0,0,"732575,831899999990000","5692084,140900000000000",12.338804989,51.332403865,7,7,7,Alt-West
123132,123133,14,7,13,000,2016,04,16,3,3,0,6,0,0,0,1,0,1,0,0,"734788,740200000000000","5693092,997999999700000",12.371179158,51.340550648,0,0,0,Mitte
123135,123136,14,7,13,000,2016,04,07,4,3,5,3,0,0,1,1,0,0,0,0,"734805,699000000020000","5692638,848299999700000",12.371122828,51.336467016,0,0,0,Mitte
123140,123141,14,7,13,000,2016,04,13,2,3,5,3,0,0,0,1,0,0,0,1,"731150,699299999980000","5690255,814899999600000",12.317197505,51.316572094,5,5,5,Südwest
123142,123143,14,7,13,000,2016,03,11,4,3,0,6,0,0,0,1,1,0,0,0,"736471,434099999950000","5687704,813099999900000",12.391722088,51.291487804,4,4,4,Süd
