OBJECTID,UIDENTSTLAE,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrassenzustand,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
247514,14220601144200354810,14,7,13,000,2022,06,16,4,3,8,1,0,0,0,1,0,0,0,0,"729175,574038872029632","5685432,917813230305910",12.2858077290001,51.2740746370001,5,5,5,Südwest
247518,14220525144200343250,14,7,13,000,2022,05,13,4,3,2,6,0,0,0,1,0,0,0,0,"733110,351932937977836","5695880,558076160028577",12.348950491,51.3662639730001,8,8,8,Nordwest
247520,14220513143263333990,14,7,13,000,2022,05,15,6,3,2,7,0,0,1,0,0,0,0,0,"735507,207173318951391","5692062,030012790113688",12.380794366,51.33099925,0,0,0,Mitte
247521,14220502148310332900,14,7,13,000,2022,05,16,2,3,5,2,0,0,1,1,0,0,0,0,"731772,719292358960956","5691003,973541109822690",12.326594164,51.3230352160001,5,5,5,Südwest
247536,14220515148110332450,14,7,13,000,2022,05,19,1,3,1,5,0,0,1,1,0,0,0,0,"737186,585001523024403","5695531,828984780237079",12.407168384,51.3614466270001,1,1,1,Nordost
247538,14220505148413305410,14,7,13,000,2022,05,16,5,3,3,6,0,0,1,0,0,0,0,0,"735041,902078732033260","5692578,226022889837623",12.374467705,51.3358252780001,0,0,0,Mitte
247542,14220510144200333240,14,7,13,000,2022,05,05,3,3,5,3,1,0,0,1,0,0,0,0,"732401,750001456006430","5690886,052987120114267",12.335529267,51.3217200930001,5,5,5,Südwest
247543,14220523148210344510,14,7,13,000,2022,05,15,2,3,2,2,0,0,0,1,0,0,0,0,"739494,835001567960717","5691859,810983669944108",12.4377926710001,51.3275192950001,2,2,2,Ost
247547,14220530144200345380,14,7,13,000,2022,05,15,2,3,4,7,0,0,0,1,0,0,1,0,"732722,089973993948661","5693466,278149940073490",12.3418038400001,51.3447510390001,7,7,7,Alt-West
247549,14220501148210304250,14,7,13,000,2022,05,15,1,2,0,1,0,0,1,0,0,0,0,0,"737203,894342793966644","5693375,811149889603257",12.405979707,51.342086877,2,2,2,Ost
247551,14220613145200403130,14,7,13,000,2022,06,00,2,3,3,6,2,0,1,1,0,0,0,0,"728391,660214890027419","5689868,919440279714763",12.277425286,51.314212776,6,6,6,West
247562,14220503144200282340,14,7,13,000,2022,05,06,3,3,4,6,0,0,1,1,0,0,0,0,"731709,779851031955332","5693088,527870790101588",12.3270480080001,51.341773523,7,7,7,Alt-West
247563,14220612148110383600,14,7,13,000,2022,06,05,1,3,5,3,0,0,1,1,0,0,0,0,"734151,089448038954288","5695638,092790200375021",12.363714874,51.36365951,9,9,9,Nord
247568,14220522148410333610,14,7,13,000,2022,05,18,1,3,0,1,0,0,0,0,0,1,0,0,"733527,773722946993075","5693160,170406569726765",12.353151182,51.341672886,0,0,0,Mitte
247572,14220502148410274430,14,7,13,000,2022,05,10,2,3,3,5,0,0,1,1,0,0,0,0,"736622,304388477001339","5693780,611801859922707",12.3979135120001,51.3459627500001,2,2,2,Ost
247574,14220520148320344880,14,7,13,000,2022,05,18,6,3,5,3,0,0,1,1,0,0,0,0,"727296,726628900971264","5688412,005478310398757",12.260812265,51.3015717390001,6,6,6,West
247576,14220602148211384000,14,7,13,000,2022,06,07,5,2,5,3,0,0,1,1,0,0,0,0,"739597,333402671036310","5689267,999340569600463",12.4375200270001,51.3042125310001,3,3,3,Südost
247582,14220607148310364800,14,7,13,000,2022,06,17,3,2,5,3,0,0,1,0,0,0,0,0,"732847,649668151978403","5692082,405835489742458",12.342698883,51.332277081,5,5,5,Südwest
247591,14220506148410318480,14,7,13,000,2022,05,21,6,3,0,3,1,0,1,1,0,0,0,0,"737184,061465658014640","5694048,965403820388019",12.406143876,51.3481374290001,2,2,2,Ost
247594,14220601148310372700,14,7,13,000,2022,06,15,4,3,1,1,0,0,1,1,0,0,0,0,"732296,099885312956758","5692145,292703860439360",12.334836395,51.3330671210001,7,7,7,Alt-West
247595,14220414144200391550,14,7,13,000,2022,04,18,5,3,5,1,0,1,1,1,0,0,0,0,"734221,899084388976917","5692596,613024979829788",12.3627289180001,51.3363286270001,0,0,0,Mitte
247608,14220507148110295710,14,7,13,000,2022,05,21,7,3,7,7,2,0,0,0,0,1,0,0,"738186,871969374944456","5696438,301481540314853",12.4221170540001,51.369164604,1,1,1,Nordost
247612,14220610144200383910,14,7,13,000,2022,06,11,6,2,5,2,0,0,1,1,0,0,0,0,"732816,949877928011119","5692082,044676770456135",12.342258735,51.332286405,5,5,5,Südwest
247614,14220419144200363290,14,7,13,000,2022,04,10,3,3,6,7,0,0,0,0,1,0,0,1,"739047,111157290986739","5697460,422955780290067",12.435139942,51.377977571,1,1,1,Nordost
247615,14220425148110333280,14,7,13,000,2022,04,17,2,3,0,3,0,0,1,1,0,0,0,0,"734501,056972743012011","5698654,767247689887881",12.3707234660001,51.3905939150001,9,9,9,Nord
247628,14220610148310382520,14,7,13,000,2022,06,06,6,3,0,7,0,0,1,0,0,0,0,0,"732758,091274679056369","5692749,653306250460446",12.341851494,51.3383034010001,7,7,7,Alt-West
247631,14220420144200255830,14,7,13,000,2022,04,07,4,3,5,3,0,0,0,1,0,0,0,0,"734140,344979887944646","5692523,058798000216484",12.3615118650001,51.33570195,0,0,0,Mitte
247634,14220427148210274380,14,7,13,000,2022,04,17,4,3,5,3,0,0,1,1,0,0,0,0,"735300,516018172027543","5690006,594529720023274",12.3764762700001,51.3126344350001,4,4,4,Süd
247636,14220507148310304270,14,7,13,000,2022,05,16,7,3,5,3,0,0,0,1,0,1,0,0,"728561,528053403017111","5689495,294056110084057",12.279619215,51.310790448,6,6,6,West
247647,14220515148410334620,14,7,13,000,2022,05,17,1,3,5,2,0,0,0,1,0,0,0,0,"734773,234364197007380","5691386,762196900323033",12.369832694,51.3252411670001,4,4,4,Süd
247650,14220613148310499121,14,7,13,000,2022,06,20,2,3,0,1,1,0,0,0,0,1,0,0,"729239,694654060993344","5694935,443429590202868",12.292833526,51.3593547080001,7,7,7,Alt-West
247653,14220601148110372250,14,7,13,000,2022,06,07,4,3,6,4,0,0,1,0,1,0,0,0,"735884,720038207015023","5694790,296807990409434",12.3880107690001,51.3553324210001,9,9,9,Nord
247654,14220414148410237890,14,7,13,000,2022,04,18,5,2,0,1,1,1,0,0,0,1,0,0,"735055,404372008983046","5695025,873450390063226",12.3762771780001,51.357790634,0,0,0,Mitte
247657,14220526144200344080,14,7,13,000,2022,05,11,5,2,5,3,0,0,0,1,0,1,0,0,"736571,828548296005465","5697169,546033630147576",12.399443768,51.376403216,1,1,1,Nordost
247660,14220502144200274640,14,7,13,000,2022,05,12,2,3,3,5,0,0,1,0,0,0,0,1,"734277,996723404969089","5695372,655970940366387",12.3653597690001,51.361224523,9,9,9,Nord
247664,14220428144200282320,14,7,13,000,2022,04,10,5,2,5,3,0,0,1,1,0,0,0,0,"735596,267550116986968","5693122,114828060381114",12.3827715210001,51.34047801,0,0,0,Mitte
247665,14220412144200317850,14,7,13,000,2022,04,08,3,2,4,6,0,0,1,0,0,0,0,0,"742083,441413530032150","5693246,271632979623973",12.475819412,51.3388677820001,2,2,2,Ost
247670,14220519148410334130,14,7,13,000,2022,05,15,5,3,5,3,0,0,1,0,0,0,0,0,"737739,002196502988227","5693819,552279479801655",12.413944884,51.345846416,2,2,2,Ost
247671,14220419662223244380,14,7,13,000,2022,04,15,3,3,1,7,0,0,1,0,0,0,0,0,"735456,763535854057409","5693372,083566660061479",12.3809374860001,51.342779588,0,0,0,Mitte
247678,14220518143263332420,14,7,13,000,2022,05,15,4,3,5,2,0,0,1,1,0,0,0,0,"735707,731619806960225","5690899,069044860079885",12.382898579,51.320477097,4,4,4,Süd
247693,14220613148210402450,14,7,13,000,2022,06,08,2,3,5,3,0,0,0,1,0,0,0,0,"738543,636502665001899","5691147,901562220416963",12.423688681,51.3215288820001,3,3,3,Südost
247696,14220518148310343720,14,7,13,000,2022,05,19,4,3,1,6,0,0,1,1,0,0,0,0,"732221,175205764942802","5692507,138579299673438",12.333998589,51.336345916,7,7,7,Alt-West
247700,14220527148210344540,14,7,13,000,2022,05,10,6,3,0,5,0,1,0,1,0,1,0,0,"738259,344715232960880","5692566,842079100199044",12.4205647430001,51.3343843470001,2,2,2,Ost
247705,14220504144200334030,14,7,13,000,2022,05,21,4,3,5,3,2,1,1,1,0,0,0,0,"734176,746177810011432","5692173,856817870400846",12.3618039830001,51.332552353,0,0,0,Mitte
247709,14220509144200345340,14,7,13,000,2022,05,12,2,3,5,3,0,0,1,1,0,0,0,0,"735973,578535472042859","5697995,697066850028932",12.3914119680001,51.3840677680001,9,9,9,Nord
247718,14220427148410274720,14,7,13,000,2022,04,14,4,3,5,2,0,0,1,1,0,0,0,0,"735661,760295712971129","5692504,983704189769924",12.3833018500001,51.3349113250001,0,0,0,Mitte
247719,14220412148415236850,14,7,13,000,2022,04,16,3,3,4,2,0,0,1,0,0,0,0,1,"735021,705621173954569","5693381,761155130341649",12.374708496,51.3430464520001,0,0,0,Mitte
247722,14220608148410383150,14,7,13,000,2022,06,15,4,3,2,2,0,0,1,1,0,0,0,0,"736348,175032390048727","5691131,195403129793704",12.392226883,51.3222950750001,0,0,0,Mitte
247725,14220524148210403570,14,7,13,000,2022,05,13,3,3,5,3,0,0,0,0,0,1,1,0,"739351,158878247952089","5691673,681227089837193",12.4356092890001,51.3259090940001,2,2,2,Ost
247731,14220518144100355180,14,7,13,000,2022,05,20,4,2,0,7,0,0,0,0,0,0,0,1,"735721,345796804991551","5693465,733473969623446",12.3847915160001,51.3435105890001,0,0,0,Mitte
247734,14220523144200354200,14,7,13,000,2022,05,15,2,3,5,3,0,0,1,0,0,0,0,1,"735163,896290212054737","5693685,930414490401745",12.376947307,51.3457179870001,0,0,0,Mitte
247737,14220426148410262440,14,7,13,000,2022,04,13,3,3,2,6,0,0,0,1,0,0,0,0,"734303,952165098045953","5691825,444524330087006",12.36339767,51.3293724500001,0,0,0,Mitte
247743,14220517148110334560,14,7,13,000,2022,05,15,3,3,5,3,0,1,1,1,0,0,0,0,"733053,347028426011093","5695903,771498640067875",12.348148252,51.366495737,8,8,8,Nordwest
247747,14220525144200354820,14,7,13,000,2022,05,08,4,3,5,2,0,0,1,1,0,0,0,0,"731892,963157983031124","5692405,630111410282552",12.329228921,51.3355686190001,7,7,7,Alt-West
247749,14220512148310345020,14,7,13,000,2022,05,18,5,3,0,1,0,0,1,0,0,0,0,0,"730869,096001441008411","5686413,642987850122154",12.310678764,51.2821952100001,5,5,5,Südwest
247750,14220502144200334010,14,7,13,000,2022,05,13,2,2,5,1,0,0,1,1,0,0,0,0,"730918,582001441973262","5686693,698987820185721",12.311568112,51.284689229,5,5,5,Südwest
247752,14220519148310363370,14,7,13,000,2022,05,07,5,3,5,3,0,0,0,1,0,0,0,0,"731811,988001446006820","5691273,471987360157073",12.327332009,51.3254384590001,5,5,5,Südwest
247755,14220603148210364200,14,7,13,000,2022,06,13,6,3,3,3,0,0,1,0,0,0,0,1,"735618,130716394050978","5690914,924051029607654",12.3816255,51.3206565240001,4,4,4,Süd
247758,14220509148310317940,14,7,13,000,2022,05,15,2,3,0,1,0,0,1,0,0,0,0,0,"728536,715478391037323","5689940,978553130291402",12.279549344,51.3148014440001,6,6,6,West
247762,14220512148110318900,14,7,13,000,2022,05,17,5,3,5,3,0,0,1,1,0,0,0,0,"729364,213893227977678","5700950,108646369539201",12.298502711,51.4132981640001,8,8,8,Nordwest
247777,14220531144200507110,14,7,13,000,2022,05,15,3,3,9,7,0,0,0,1,0,0,0,0,"736180,990412784041837","5693974,346845939755440",12.391716665,51.3478852590001,0,0,0,Mitte
247786,14220524144200334500,14,7,13,000,2022,05,08,3,3,6,4,0,0,1,0,1,0,0,0,"737175,644156979979016","5693758,663470019586384",12.4058298360001,51.3455351710001,2,2,2,Ost
247787,14220528144200345360,14,7,13,000,2022,05,08,7,3,5,3,0,0,0,1,0,0,0,1,"730177,691252771997824","5691925,891061309725046",12.304337392,51.331958802,6,6,6,West
247789,14220513148110322230,14,7,13,000,2022,05,10,6,3,3,2,0,0,1,1,0,0,0,0,"735473,280767600052059","5689472,149188810028136",12.3785980210001,51.3077656090001,4,4,4,Süd
247791,14220504144200295110,14,7,13,000,2022,05,16,4,3,2,6,0,0,0,1,0,0,0,0,"732389,736381990951486","5696310,969097729772329",12.338898059,51.3704228550001,8,8,8,Nordwest
247793,14220604148410507210,14,7,13,000,2022,06,11,7,3,2,6,0,0,0,1,0,0,0,0,"735561,812835666001774","5692930,334710850380361",12.382150896,51.338770809,0,0,0,Mitte
247795,14220414148110237880,14,7,13,000,2022,04,18,5,3,2,6,0,1,0,1,0,0,0,0,"730688,700311884982511","5696076,755711040459573",12.3143502570001,51.3690137410001,8,8,8,Nordwest
247796,14220509144200322210,14,7,13,000,2022,05,14,2,3,5,2,0,0,1,1,0,0,0,0,"737218,199895652942359","5694412,502765850163996",12.406875461,51.3513863150001,1,1,1,Nordost
247799,14220423144200255840,14,7,13,000,2022,04,22,7,3,5,3,2,0,0,1,0,0,0,1,"737146,282392516965047","5694337,576537390239537",12.405794638,51.3507437810001,1,1,1,Nordost
247801,14220502144200364620,14,7,13,000,2022,05,16,2,3,5,3,0,0,1,1,0,0,0,0,"733649,998720007017255","5695710,587169419974089",12.356577321,51.364516544,9,9,9,Nord
247816,14220523148310334120,14,7,13,000,2022,05,15,2,3,0,1,0,0,1,0,0,0,0,0,"732266,639586225035600","5691974,754576199688017",12.3343030680001,51.3315482740001,5,5,5,Südwest
247822,14220506148120296160,14,7,13,000,2022,05,14,6,3,5,3,0,0,1,1,0,0,0,0,"739940,715668034041300","5698065,960853329859674",12.448365111,51.383035793,1,1,1,Nordost
247823,14220613148220403530,14,7,13,000,2022,06,14,2,3,5,3,0,0,1,1,0,0,0,0,"735399,297296414035372","5689508,275042730383575",12.37756231,51.3081204850001,4,4,4,Süd
247825,14220412148310244660,14,7,13,000,2022,04,18,3,3,1,7,0,0,1,1,0,0,0,0,"731644,288604961009696","5693366,557426120154560",12.3262902010001,51.3442960250001,7,7,7,Alt-West
247840,14220607144200372170,14,7,13,000,2022,06,13,3,3,2,2,0,0,0,1,0,0,0,0,"742083,327827553963289","5693246,126760819926858",12.475817685,51.3388665310001,2,2,2,Ost
247845,14220425148410255870,14,7,13,000,2022,04,20,2,3,0,7,2,1,0,0,0,0,0,1,"735088,463800197001547","5689812,114799779839814",12.3733109020001,51.3109763240001,4,4,4,Süd
247848,14220503144200295100,14,7,13,000,2022,05,15,3,3,6,4,0,0,0,1,1,0,0,0,"735526,063394143013284","5692038,800318670459092",12.3810491950001,51.330782926,0,0,0,Mitte
247851,14220516144200318880,14,7,13,000,2022,05,09,2,3,5,3,0,0,1,0,0,0,0,1,"732519,146447762032039","5691918,389347050338984",12.3378845500001,51.3309391350001,5,5,5,Südwest
247852,14220428148320274700,14,7,13,000,2022,04,07,5,3,5,3,0,0,1,1,0,0,0,0,"732043,471271676942706","5690551,398311129771173",12.3301786440001,51.3188621830001,5,5,5,Südwest
247857,14220513144200317860,14,7,13,000,2022,05,14,6,3,5,3,0,0,1,1,0,0,0,0,"739269,304638464003801","5693841,013570049777627",12.4358922430001,51.3453970840001,2,2,2,Ost
247859,14220610148210382500,14,7,13,000,2022,06,21,6,3,6,6,0,0,1,0,1,0,0,0,"735021,989048789953813","5691338,033602190203965",12.3733644440001,51.324701057,4,4,4,Süd
247862,14220602148110355190,14,7,13,000,2022,06,07,5,3,0,7,0,0,1,0,1,0,0,0,"735995,860775111010298","5695664,101995180360973",12.3901837060001,51.363129728,9,9,9,Nord
247866,14220613148220454900,14,7,13,000,2022,06,07,2,3,3,2,0,0,1,1,0,0,0,0,"736724,008763161022216","5689062,999791800044477",12.396238462,51.303574301,4,4,4,Süd
247872,14220523144200343240,14,7,13,000,2022,05,16,2,3,6,4,0,0,0,0,1,0,0,1,"737394,830238344962709","5692723,268180909566581",12.4082812120001,51.3361499330001,3,3,3,Südost
247873,14220527148210428930,14,7,13,000,2022,05,00,6,3,0,7,2,0,0,0,1,1,0,0,"731905,669608657946810","5692885,939725359901786",12.3297237140001,51.3398750740001,7,7,7,Alt-West
247874,14220531144200383530,14,7,13,000,2022,05,09,3,3,3,6,0,0,0,1,0,0,0,1,"735733,006548525998369","5695411,402515069581568",12.386247312,51.3609705580001,9,9,9,Nord
247878,14220504148210320070,14,7,13,000,2022,05,17,4,3,5,2,0,0,1,1,0,0,0,0,"735941,179860936012119","5687128,887393450364470",12.3837504700001,51.2865379680001,4,4,4,Süd
247879,14220611148310382830,14,7,13,000,2022,06,12,7,3,4,7,0,0,1,1,0,0,0,0,"727162,816753456951119","5688317,608121950179338",12.2588344480001,51.3007777280001,6,6,6,West
247886,14220423144200255330,14,7,13,000,2022,04,17,7,3,5,3,0,0,0,1,0,0,0,0,"734609,742187330033630","5691610,633216300047934",12.367637701,51.3273181760001,0,0,0,Mitte
247895,14220804144200580550,14,7,13,000,2022,08,07,5,3,6,4,0,0,0,1,1,0,0,0,"733876,370721013052389","5694937,493942540138960",12.359315076,51.3574837530001,9,9,9,Nord
247899,14220626148323430230,14,7,13,000,2022,06,22,1,3,1,7,2,0,0,1,0,0,0,0,"729887,867557010962628","5690793,034326899796724",12.299453542,51.321906277,6,6,6,West
247901,14220616144200391540,14,7,13,000,2022,06,17,5,2,6,4,0,0,0,1,1,0,0,0,"735278,436196218011901","5690950,408755440264940",12.3767826660001,51.3211156020001,4,4,4,Süd
247904,14220808144200654510,14,7,13,000,2022,08,06,2,2,5,3,0,0,0,1,0,1,0,0,"739677,829878036049195","5692186,358773440122604",12.440633964,51.3303732470001,2,2,2,Ost
247907,14220620148210403540,14,7,13,000,2022,06,14,2,3,5,3,0,1,1,1,0,0,0,0,"735001,486533690942451","5691893,389552219770849",12.373436871,51.329694622,0,0,0,Mitte
247911,14220722148110580230,14,7,13,000,2022,07,11,6,3,6,4,0,0,0,1,1,0,0,0,"734963,758000773959793","5698639,684627190232277",12.377351962,51.3902671860001,9,9,9,Nord
247913,14220728144200523680,14,7,13,000,2022,07,17,5,2,3,2,0,0,1,1,0,0,0,0,"735298,941104570054449","5692453,158629089593887",12.3780684990001,51.3345963450001,0,0,0,Mitte
247915,14220623148410518780,14,7,13,000,2022,06,08,5,3,0,7,0,0,1,0,0,0,0,0,"737240,933684939984232","5692182,823636090382934",12.4057160520001,51.3313630740001,3,3,3,Südost
247917,14220614148410384040,14,7,13,000,2022,06,09,3,3,2,2,0,0,0,1,0,0,0,0,"733536,168607892002910","5694195,995458819903433",12.353950936,51.350967574,0,0,0,Mitte
247922,14220630148110440290,14,7,13,000,2022,06,08,5,3,0,1,0,0,1,0,0,0,0,0,"735166,737743146019056","5695998,324944360181689",12.37851626,51.3664735890001,9,9,9,Nord
247928,14220627148410484490,14,7,13,000,2022,06,16,2,3,5,2,0,0,1,1,0,0,0,0,"737243,126732949982397","5692225,680892880074680",12.405776008,51.3317468500001,3,3,3,Südost
247929,14220725148410537170,14,7,13,000,2022,07,12,2,3,5,3,0,0,1,1,0,0,0,0,"735314,084377227001823","5692453,704756329767406",12.378285858,51.3345949820001,0,0,0,Mitte
247935,14220629148410454910,14,7,13,000,2022,06,09,4,3,6,6,0,0,1,0,1,0,0,0,"735237,953106196946464","5693737,418387980200350",12.3780427950001,51.3461495230001,0,0,0,Mitte
247937,14220711144200489000,14,7,13,000,2022,07,15,2,3,5,3,0,0,0,1,0,0,0,0,"733516,514190886984579","5693790,235324789769948",12.353403013,51.347333324,0,0,0,Mitte
247941,14220704148110482230,14,7,13,000,2022,07,13,2,3,1,7,0,0,0,1,0,0,0,0,"738398,513617991004139","5695144,984566249884665",12.4242851280001,51.357467188,1,1,1,Nordost
247942,14220728148210606900,14,7,13,000,2022,07,11,5,3,2,6,0,0,0,1,0,1,0,0,"737463,594285561004654","5693066,650340289808810",12.40949549,51.3392034400001,2,2,2,Ost
247945,14220620144320523700,14,7,13,000,2022,06,15,2,3,4,2,0,0,1,1,0,0,0,0,"731811,988001446006820","5691273,471987360157073",12.327332009,51.3254384590001,5,5,5,Südwest
247951,14220623144200483040,14,7,13,000,2022,06,15,5,3,2,6,0,0,0,1,0,0,0,1,"732520,571330989012495","5691922,583502770401537",12.337907704,51.330976203,5,5,5,Südwest
247953,14220614148110428910,14,7,13,000,2022,06,08,3,3,1,3,0,0,0,1,0,0,0,1,"737703,461249676998705","5695035,030587269924581",12.414247211,51.3567713910001,1,1,1,Nordost
247954,14220618148110402420,14,7,13,000,2022,06,11,7,3,9,1,0,0,0,1,0,0,0,0,"740771,024034162051976","5698671,471148200333118",12.460685143,51.388119062,1,1,1,Nordost
247955,14220706148210483850,14,7,13,000,2022,07,13,4,3,5,3,0,0,1,1,0,0,0,0,"731985,822100069955923","5691250,763335700146854",12.3298078500001,51.325163753,5,5,5,Südwest
247961,14220806148210554110,14,7,13,000,2022,08,15,7,3,1,5,0,0,1,1,0,0,0,0,"732762,802397007006221","5691362,317463009618223",12.341012759,51.325847798,5,5,5,Südwest
247962,14220623144200482160,14,7,13,000,2022,06,09,5,2,2,6,0,0,0,1,0,0,0,0,"734884,045166098047048","5694416,741884349845350",12.373418342,51.352393706,0,0,0,Mitte
247965,14220618148410481700,14,7,13,000,2022,06,02,7,3,0,1,2,0,0,0,0,0,0,1,"733828,932428217027336","5692546,986554530449212",12.357064919,51.336044858,0,0,0,Mitte
247966,14220707148310484460,14,7,13,000,2022,07,07,5,3,5,3,0,1,1,1,0,0,0,0,"731990,232959719025530","5692617,662294190376997",12.330760948,51.337432316,7,7,7,Alt-West
247967,14220801148423553340,14,7,13,000,2022,08,15,2,3,6,6,0,0,1,0,1,0,0,0,"734669,812029400025494","5692324,763689449988306",12.368968626,51.3337037470001,0,0,0,Mitte
247968,14220701148110489510,14,7,13,000,2022,07,14,6,3,0,1,0,1,1,1,0,0,0,0,"733723,913779958034866","5692703,909157619811594",12.3556629080001,51.33749665,0,0,0,Mitte
247976,14220616148211403550,14,7,13,000,2022,06,16,5,3,3,5,0,0,1,1,0,0,0,0,"738552,646987642976455","5693665,360952810384333",12.4255031820001,51.3441215980001,2,2,2,Ost
247978,14220729144200535490,14,7,13,000,2022,07,17,6,3,6,4,0,0,0,0,1,1,0,0,"737562,397824855055660","5697334,505605430342257",12.4137610400001,51.37747039,1,1,1,Nordost
247979,14220713148213489550,14,7,13,000,2022,07,09,4,3,6,4,0,0,1,0,1,0,0,0,"735110,678919574012980","5690344,230252630077302",12.3739797960001,51.3157436380001,4,4,4,Süd
247983,14220717148210519860,14,7,13,000,2022,07,15,1,3,0,7,0,0,1,0,0,0,0,0,"735074,807978317025118","5689660,150868370197713",12.37301519,51.3096178700001,4,4,4,Süd
247984,14220625144200429160,14,7,13,000,2022,06,21,7,2,5,2,2,0,1,1,0,0,0,0,"734786,800932227983139","5692628,478454490192235",12.370845177,51.336381734,0,0,0,Mitte
247985,14220723144200518980,14,7,13,000,2022,07,10,7,3,5,3,0,0,1,1,0,0,0,0,"742298,697701617958955","5693685,782084159553051",12.479202937,51.3427208850001,2,2,2,Ost
247991,14220714148410537160,14,7,13,000,2022,07,14,5,3,5,3,0,0,1,1,0,0,0,0,"736550,695871445001103","5693451,768569610081613",12.3966686900001,51.3430408020001,2,2,2,Ost
247996,14220623148410430280,14,7,13,000,2022,06,16,5,3,5,2,0,0,0,1,0,1,0,0,"734791,428714917972684","5692632,216084900312126",12.3709139580001,51.3364133740001,0,0,0,Mitte
247998,14220628148110439800,14,7,13,000,2022,06,20,3,2,8,1,1,0,0,0,0,0,0,1,"731374,077875463990495","5696685,053256169892848",12.3245753260001,51.3741955460001,8,8,8,Nordwest
248001,14220617148110403510,14,7,13,000,2022,06,10,6,3,5,7,0,0,1,1,0,0,0,0,"734393,019489733036608","5696059,370622320100665",12.3674615460001,51.3673413110001,9,9,9,Nord
248007,14220711148410507220,14,7,13,000,2022,07,18,2,3,5,3,0,0,1,0,0,0,0,1,"736054,057756394962780","5691707,915801489725709",12.388395342,51.327593961,0,0,0,Mitte
248008,14220718148310499501,14,7,13,000,2022,07,08,2,3,5,3,0,0,0,1,0,0,0,0,"729708,655205902992748","5690340,461008340120316",12.296594423,51.3179158550001,6,6,6,West
248012,14220705144200499440,14,7,13,000,2022,07,19,3,2,5,2,0,0,1,1,0,0,0,0,"738333,731199563015252","5690886,006767669692636",12.420506737,51.31926608,3,3,3,Südost
248013,14220730148410535940,14,7,13,000,2022,07,03,7,3,6,4,2,1,0,1,1,0,0,0,"734844,535772121977061","5693201,303000579588115",12.372050218,51.3414997950001,0,0,0,Mitte
248014,14220714144200523690,14,7,13,000,2022,07,14,5,3,0,5,0,0,1,1,0,0,0,0,"734249,070054888958111","5695624,646786759607494",12.36511096,51.363498425,9,9,9,Nord
248022,14220627144200439770,14,7,13,000,2022,06,20,2,3,1,5,0,0,1,1,0,0,0,0,"735319,981509580044076","5689551,633110210299492",12.3764549850001,51.3085424760001,4,4,4,Süd
248025,14220705144200554440,14,7,13,000,2022,07,17,3,2,6,4,0,0,0,1,1,0,0,0,"737217,223086292971857","5695471,522732749581337",12.4075674480001,51.360892527,1,1,1,Nordost
248031,14220624148410537150,14,7,13,000,2022,06,19,6,3,1,6,0,0,1,1,0,0,0,0,"736374,483171154046431","5691148,389076730236411",12.3926151640001,51.3224384810001,0,0,0,Mitte
248032,14220723144200739130,14,7,13,000,2022,07,21,7,3,5,3,1,0,1,1,0,0,0,0,"732596,285642378032207","5692177,762819070369005",12.3391591990001,51.3332359170001,7,7,7,Alt-West
248040,14220720148110535510,14,7,13,000,2022,07,12,4,3,0,2,0,0,1,0,0,0,0,0,"734872,671952142962255","5695326,363010389730334",12.3738557200001,51.3605634840001,9,9,9,Nord
248041,14220703144200507700,14,7,13,000,2022,07,17,1,3,9,1,0,0,0,1,0,0,0,0,"741883,255525632994249","5694450,463640999980271",12.473768813,51.34976111,2,2,2,Ost
248047,14220727144200523470,14,7,13,000,2022,07,13,4,3,0,7,0,0,1,0,0,0,0,0,"733667,060168900992721","5693491,531658720225096",12.355364906,51.3445901420001,0,0,0,Mitte
248048,14220618148320430240,14,7,13,000,2022,06,11,7,2,5,2,0,0,1,1,0,0,0,0,"728877,691436743014492","5690283,538561359979212",12.284653636,51.3177396630001,6,6,6,West
248051,14220630144320483750,14,7,13,000,2022,06,16,5,3,5,3,0,0,0,1,0,0,0,0,"735998,159804217983037","5699790,320802629925311",12.3929572810001,51.4001663130001,9,9,9,Nord
248053,14220621144200403480,14,7,13,000,2022,06,15,3,3,5,2,0,0,1,1,0,0,0,0,"736619,044167403015308","5693780,733082169666886",12.397866864,51.3459651950001,2,2,2,Ost
248054,14220709148410499130,14,7,13,000,2022,07,15,7,3,0,5,0,0,1,1,0,0,0,0,"735671,286699763033539","5692149,449701160192490",12.383203198,51.331715999,0,0,0,Mitte
248058,14220616148410429750,14,7,13,000,2022,06,13,5,3,2,7,0,0,0,1,0,0,0,0,"736544,923245884012431","5693449,290830159559846",12.39658431,51.343020962,2,2,2,Ost
248061,14220808148210580600,14,7,13,000,2022,08,07,2,3,2,2,0,0,0,1,0,0,0,0,"739052,250348996021785","5694925,891973920166492",12.43350994,51.3552260450001,1,1,1,Nordost
248066,14220715148110507170,14,7,13,000,2022,07,12,6,2,6,7,0,0,0,1,1,0,0,0,"740574,839206686010584","5698116,325783420354128",12.457494873,51.383219518,1,1,1,Nordost
