UNFALL_ID,FID_left,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstStrasse,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID_right,SBZ,Name,UIDENTSTLA,LICHT,STRZUSTAND,FID,OBJECTID_1,IstSonstige,UIDENTSTLAE,OID_,IstStrassenzustand,PLST
118,45484,45485,14,7,13,000,2016,04,11,2,3,2,6,0,0,0,1,0,0,0,0,"736205,293300000020000","5693815,856300000100000",12.391959862,51.34645252,0,0.0,0,Mitte,,,,,,,,,,
119,45493,45494,14,7,13,000,2016,05,18,2,3,2,6,0,0,0,1,0,0,0,1,"740261,399500000060000","5695921,691399999900000",12.451515695,51.363654103,2,2.0,2,Ost,,,,,,,,,,
120,45499,45500,14,7,13,000,2016,04,07,2,3,2,6,0,0,0,1,0,0,0,0,"744844,368999999950000","5691964,049999999800000",12.514499975,51.326177801,2,2.0,2,Ost,,,,,,,,,,
121,45516,45517,14,7,13,000,2016,04,12,6,3,5,3,0,0,0,1,0,1,0,0,"728061,893999999970000","5693296,571300000000000",12.274895,51.345116073,7,7.0,7,Alt-West,,,,,,,,,,
122,45521,45522,14,7,13,000,2016,05,22,1,3,5,3,2,1,0,1,0,0,0,0,"735178,297299999980000","5693552,115399999500000",12.377065335,51.344510862,0,0.0,0,Mitte,,,,,,,,,,
123,45524,45525,14,7,13,000,2016,05,21,4,3,1,6,2,0,0,1,0,1,0,0,"733838,927000000030000","5693218,788999999900000",12.357649193,51.342071201,0,0.0,0,Mitte,,,,,,,,,,
124,45565,45566,14,7,13,000,2016,04,10,3,3,2,6,0,1,0,1,0,0,0,0,"733601,596000000020000","5696850,549999999800000",12.356632214,51.374769313,8,8.0,8,Nordwest,,,,,,,,,,
125,45608,45609,14,7,13,000,2016,05,08,3,3,4,2,0,0,0,1,0,1,0,0,"732490,449600000050000","5692411,937699999700000",12.337795393,51.335381309,7,7.0,7,Alt-West,,,,,,,,,,
126,45622,45623,14,7,13,000,2016,05,06,2,3,4,2,0,0,0,1,0,1,0,0,"734002,594200000050000","5693236,228699999900000",12.360006382,51.342160417,0,0.0,0,Mitte,,,,,,,,,,
127,45686,45687,14,7,13,000,2016,05,17,4,3,5,3,0,0,1,1,0,0,0,0,"737892,077399999950000","5690216,918100000400000",12.41373403,51.313445114,3,3.0,3,Südost,,,,,,,,,,
128,45699,45700,14,7,13,000,2016,04,15,3,3,2,2,0,0,0,1,0,0,0,0,"740767,474999999980000","5694475,716000000000000",12.457793189,51.350461443,2,2.0,2,Ost,,,,,,,,,,
129,45714,45715,14,7,13,000,2016,04,18,6,3,5,2,0,0,1,1,0,0,0,0,"735855,319699999990000","5693713,980100000300000",12.386876112,51.345683353,0,0.0,0,Mitte,,,,,,,,,,
130,45761,45762,14,7,13,000,2016,04,15,7,3,3,6,0,0,0,1,0,0,0,0,"733292,751300000000000","5692966,650999999600000",12.349656,51.340032216,0,0.0,0,Mitte,,,,,,,,,,
131,45770,45771,14,7,13,000,2016,05,07,5,3,0,7,0,0,0,1,0,0,0,1,"729916,052000000030000","5692991,141099999700000",12.30127564,51.341627419,7,7.0,7,Alt-West,,,,,,,,,,
132,45776,45777,14,7,13,000,2016,04,12,5,3,3,6,0,0,0,1,0,0,1,0,"730065,684200000020000","5693097,374699999600000",12.303488949,51.342520555,7,7.0,7,Alt-West,,,,,,,,,,
133,45777,45778,14,7,13,000,2016,04,19,4,2,6,7,1,0,0,1,1,0,0,0,"734153,212999999990000","5693287,421000000100000",12.362198757,51.342557938,0,0.0,0,Mitte,,,,,,,,,,
134,45779,45780,14,7,13,000,2016,04,11,2,3,2,6,0,0,0,1,0,0,0,0,"728043,111999999960000","5684239,455000000100000",12.268838416,51.263814628,5,5.0,5,Südwest,,,,,,,,,,
135,45784,45785,14,7,13,000,2016,04,14,5,2,0,7,0,1,0,0,0,1,0,0,"731084,592100000010000","5692847,487900000100000",12.317930917,51.339864161,7,7.0,7,Alt-West,,,,,,,,,,
136,45797,45798,14,7,13,000,2016,04,16,2,3,5,2,0,0,1,1,0,0,0,0,"727214,799000000000000","5697721,035000000100000",12.265578974,51.385175134,8,8.0,8,Nordwest,,,,,,,,,,
137,45820,45821,14,7,13,000,2016,05,10,3,3,6,4,0,0,0,0,1,0,0,1,"736974,297000000020000","5691392,201999999600000",12.401369922,51.324377492,3,3.0,3,Südost,,,,,,,,,,
138,45825,45826,14,7,13,000,2016,04,22,4,2,0,1,2,1,0,0,0,1,0,0,"734048,925999999980000","5693247,813500000200000",12.360678038,51.342245338,0,0.0,0,Mitte,,,,,,,,,,
139,45827,45828,14,7,13,000,2016,05,16,2,2,6,4,0,0,0,1,1,0,0,0,"742268,908799999980000","5694732,879499999800000",12.479488575,51.352131668,2,2.0,2,Ost,,,,,,,,,,
140,45848,45849,14,7,13,000,2016,05,10,7,3,6,4,0,0,0,1,1,0,0,0,"734628,875600000030000","5697039,040599999900000",12.37149028,51.376037809,9,9.0,9,Nord,,,,,,,,,,
141,45851,45852,14,7,13,000,2016,05,14,3,3,2,6,0,0,0,1,0,0,0,0,"733857,722199999960000","5693194,744400000200000",12.357902782,51.341847635,0,0.0,0,Mitte,,,,,,,,,,
142,45891,45892,14,7,13,000,2016,04,22,3,3,6,4,2,0,0,0,1,0,0,1,"735410,577999999980000","5693522,276700000300000",12.380374835,51.344146892,0,0.0,0,Mitte,,,,,,,,,,
143,45905,45906,14,7,13,000,2016,04,20,7,2,5,3,2,0,0,1,0,0,0,0,"739637,613999999940000","5694462,883999999600000",12.441589505,51.350823705,2,2.0,2,Ost,,,,,,,,,,
144,45918,45919,14,7,13,000,2016,06,06,2,3,5,3,0,0,0,1,0,0,0,0,"743072,785999999960000","5692855,852599999900000",12.489729737,51.334941648,2,2.0,2,Ost,,,,,,,,,,
145,45952,45953,14,7,13,000,2016,06,10,5,3,2,6,0,0,1,1,0,0,0,0,"738174,628000000030000","5689937,717100000000000",12.417594467,51.310820842,3,3.0,3,Südost,,,,,,,,,,
146,45971,45972,14,7,13,000,2016,06,08,3,3,5,2,0,0,1,1,0,0,0,0,"736413,148000000040000","5692683,169999999900000",12.39418718,51.336198928,3,3.0,3,Südost,,,,,,,,,,
147,45973,45974,14,7,13,000,2016,06,19,2,3,5,3,0,0,0,1,0,0,0,0,"733018,442300000000000","5696871,005800000400000",12.348281648,51.375192496,8,8.0,8,Nordwest,,,,,,,,,,
148,45993,45994,14,7,13,000,2016,06,07,4,3,3,6,0,1,0,1,0,0,0,0,"738501,714299999990000","5689579,591199999700000",12.4220395,51.307469365,3,3.0,3,Südost,,,,,,,,,,
149,46025,46026,14,7,13,000,2016,05,16,3,3,5,3,0,0,0,1,0,0,0,0,"730000,896599999980000","5693102,930400000000000",12.302563918,51.34259664,7,7.0,7,Alt-West,,,,,,,,,,
150,46037,46038,14,7,13,000,2016,06,17,4,2,3,2,0,1,1,1,0,0,0,0,"736313,009700000050000","5692444,497100000300000",12.392593886,51.334098168,0,0.0,0,Mitte,,,,,,,,,,
151,46083,46084,14,7,13,000,2016,05,11,2,3,2,6,0,0,0,1,0,0,0,0,"737733,677499999990000","5690339,631000000100000",12.411547114,51.314612774,3,3.0,3,Südost,,,,,,,,,,
152,46088,46089,14,7,13,000,2016,06,08,5,3,5,2,0,0,1,1,0,0,0,0,"731223,810000000060000","5692810,930999999900000",12.319902484,51.339479402,7,7.0,7,Alt-West,,,,,,,,,,
153,46109,46110,14,7,13,000,2016,07,08,4,3,4,2,0,0,1,1,0,0,0,0,"732390,626000000050000","5692411,348000000200000",12.33636448,51.335416814,7,7.0,7,Alt-West,,,,,,,,,,
154,46121,46122,14,7,13,000,2016,06,16,2,3,2,6,0,0,0,1,0,0,0,0,"733778,911199999970000","5696907,161799999900000",12.359212597,51.375204526,9,9.0,9,Nord,,,,,,,,,,
155,46172,46173,14,7,13,000,2016,06,16,5,3,5,3,0,0,1,0,0,0,0,0,"735412,548399999970000","5690257,437099999700000",12.378246442,51.314839768,4,4.0,4,Süd,,,,,,,,,,
156,46264,46265,14,7,13,000,2016,06,12,7,3,3,2,0,0,0,1,0,1,0,0,"735032,707799999970000","5697039,504200000300000",12.377282619,51.375874988,9,9.0,9,Nord,,,,,,,,,,
157,46293,46294,14,7,13,000,2016,05,17,4,3,2,7,0,0,0,1,0,0,0,0,"743342,758299999990000","5695057,141200000400000",12.495102267,51.354583283,2,2.0,2,Ost,,,,,,,,,,
158,46301,46302,14,7,13,000,2016,06,22,6,3,2,6,2,0,0,1,0,0,0,0,"735070,959999999960000","5690238,108000000000000",12.373340925,51.314807447,4,4.0,4,Süd,,,,,,,,,,
159,46308,46309,14,7,13,000,2016,06,20,6,3,2,6,0,0,0,1,0,0,0,0,"733255,352100000020000","5700990,259399999900000",12.354385664,51.412071655,8,8.0,8,Nordwest,,,,,,,,,,
160,46310,46311,14,7,13,000,2016,05,14,2,3,2,2,0,0,0,1,0,0,0,0,"736065,662800000050000","5693823,614500000100000",12.38996365,51.346580155,0,0.0,0,Mitte,,,,,,,,,,
161,46326,46327,14,7,13,000,2016,06,17,5,2,2,6,0,0,0,1,0,0,0,0,"743312,550099999990000","5695117,287399999800000",12.494710379,51.355136041,2,2.0,2,Ost,,,,,,,,,,
162,46340,46341,14,7,13,000,2016,06,08,3,3,5,2,0,0,1,0,0,0,0,1,"736496,116400000060000","5692230,424200000200000",12.39507559,51.332100503,0,0.0,0,Mitte,,,,,,,,,,
163,46343,46344,14,7,13,000,2016,06,07,4,3,5,3,0,0,1,0,0,0,0,1,"733839,958199999990000","5693189,064299999700000",12.357644454,51.341803953,0,0.0,0,Mitte,,,,,,,,,,
164,46373,46374,14,7,13,000,2016,06,18,2,3,3,2,0,0,1,1,0,0,0,0,"732802,769300000040000","5692757,652800000300000",12.342497021,51.338356922,7,7.0,7,Alt-West,,,,,,,,,,
165,46382,46383,14,7,13,000,2016,06,10,5,3,2,2,0,0,0,1,1,0,0,0,"738702,533399999960000","5689268,208300000100000",12.424707066,51.304590243,3,3.0,3,Südost,,,,,,,,,,
166,46418,46419,14,7,13,000,2016,06,16,5,3,9,1,0,1,0,1,0,0,0,0,"735613,654600000010000","5687448,438400000300000",12.3792728,51.289541931,4,4.0,4,Süd,,,,,,,,,,
167,46488,46489,14,7,13,000,2016,06,15,6,2,2,6,0,0,0,1,0,0,0,0,"737470,667099999960000","5699769,405399999600000",12.414073348,51.399364252,9,9.0,9,Nord,,,,,,,,,,
168,46508,46509,14,7,13,000,2016,07,19,3,3,3,2,0,0,0,1,0,1,0,0,"739896,278100000000000","5695630,480999999700000",12.446084283,51.361194576,2,2.0,2,Ost,,,,,,,,,,
169,46514,46515,14,7,13,000,2016,05,20,6,3,5,3,0,0,0,1,0,0,0,0,"727620,183700000050000","5685560,294599999700000",12.26362735,51.275841446,5,5.0,5,Südwest,,,,,,,,,,
170,46540,46541,14,7,13,000,2016,06,07,6,3,5,3,0,1,1,1,0,0,0,0,"731366,973200000010000","5692763,500900000300000",12.321923498,51.338995398,7,7.0,7,Alt-West,,,,,,,,,,
171,46545,46546,14,7,13,000,2016,06,12,6,3,5,3,0,0,1,1,0,0,0,0,"735114,232700000050000","5688748,883999999600000",12.372979471,51.301421664,4,4.0,4,Süd,,,,,,,,,,
172,46547,46548,14,7,13,000,2016,05,18,4,3,2,6,0,0,0,1,0,0,0,0,"743119,651199999960000","5695105,831700000000000",12.491937464,51.35511577,2,2.0,2,Ost,,,,,,,,,,
173,46553,46554,14,7,13,000,2016,06,17,5,3,1,6,0,0,0,1,0,0,0,0,"736142,356900000010000","5701498,202899999900000",12.396163266,51.415436387,9,9.0,9,Nord,,,,,,,,,,
174,46573,46574,14,7,13,000,2016,06,20,2,2,0,1,0,0,0,0,0,1,0,0,"735808,477399999970000","5700331,482200000400000",12.390594921,51.405102703,9,9.0,9,Nord,,,,,,,,,,
175,46578,46579,14,7,13,000,2016,05,20,5,2,5,2,0,0,1,1,0,0,0,0,"742257,357899999940000","5694719,719200000200000",12.479314051,51.352018473,2,2.0,2,Ost,,,,,,,,,,
176,46601,46602,14,7,13,000,2016,06,19,6,3,0,7,0,0,0,1,0,1,0,0,"734766,310199999950000","5693524,483799999600000",12.371142153,51.344433096,0,0.0,0,Mitte,,,,,,,,,,
177,46636,46637,14,7,13,000,2016,06,13,5,3,5,3,0,0,0,1,0,0,0,1,"737154,840600000000000","5691097,239600000000000",12.403760208,51.321654649,0,0.0,0,Mitte,,,,,,,,,,
178,46648,46649,14,7,13,000,2016,06,13,3,3,5,3,0,0,1,1,0,0,0,0,"732963,123200000030000","5692857,491299999900000",12.344860412,51.339187468,7,7.0,7,Alt-West,,,,,,,,,,
179,46653,46654,14,7,13,000,2016,05,07,6,3,9,6,0,0,0,1,0,0,0,0,"735627,067400000060000","5700099,197800000200000",12.387837162,51.403093057,9,9.0,9,Nord,,,,,,,,,,
180,46662,46663,14,7,13,000,2016,06,05,2,2,8,1,0,0,0,0,0,0,1,0,"728867,688800000000000","5684104,336699999900000",12.280550956,51.262271238,5,5.0,5,Südwest,,,,,,,,,,
181,46709,46710,14,7,13,000,2016,06,20,1,2,5,3,0,0,1,1,0,0,0,0,"731749,441299999950000","5692614,344899999900000",12.327307926,51.337500713,7,7.0,7,Alt-West,,,,,,,,,,
182,46719,46720,14,7,13,000,2016,05,00,6,3,5,2,2,0,0,1,0,0,0,0,"740892,589000000040000","5696353,649899999600000",12.460857991,51.3672639,2,2.0,2,Ost,,,,,,,,,,
183,46726,46727,14,7,13,000,2016,06,09,7,3,5,2,0,0,0,1,0,0,0,0,"732798,990100000050000","5696859,121700000000000",12.345126293,51.375175816,8,8.0,8,Nordwest,,,,,,,,,,
184,46747,46748,14,7,13,000,2016,06,16,1,3,2,6,0,0,0,1,0,0,0,1,"744945,670999999970000","5691705,550300000200000",12.51577351,51.323814148,2,2.0,2,Ost,,,,,,,,,,
185,46762,46763,14,7,13,000,2016,06,21,6,2,5,2,1,0,0,1,0,0,0,0,"740381,994100000010000","5694443,669999999900000",12.452246245,51.350336952,2,2.0,2,Ost,,,,,,,,,,
186,46776,46777,14,7,13,000,2016,06,07,5,3,2,2,0,0,0,1,0,1,0,0,"738571,224399999950000","5694527,483699999700000",12.426347167,51.351852109,1,1.0,1,Nordost,,,,,,,,,,
187,46808,46809,14,7,13,000,2016,06,11,2,3,5,3,0,0,1,1,0,0,0,0,"733235,864399999960000","5696877,868900000100000",12.351404589,51.375164855,8,8.0,8,Nordwest,,,,,,,,,,
188,46817,46818,14,7,13,000,2016,06,23,7,3,4,2,2,1,0,1,0,0,0,0,"732623,623900000010000","5692411,045500000000000",12.339703268,51.335318845,7,7.0,7,Alt-West,,,,,,,,,,
189,46820,46821,14,7,13,000,2016,07,15,6,3,8,1,0,0,0,1,0,0,0,0,"734864,974999999980000","5702167,456000000200000",12.378269884,51.421974197,9,9.0,9,Nord,,,,,,,,,,
190,46849,46850,14,7,13,000,2016,05,15,5,3,5,3,0,0,1,1,0,0,0,0,"736858,829700000000000","5691679,605100000300000",12.399906686,51.327005348,3,3.0,3,Südost,,,,,,,,,,
191,46855,46856,14,7,13,000,2016,05,22,1,2,5,2,2,0,0,1,0,0,0,0,"730085,725100000040000","5693095,656100000300000",12.30377509,51.342497018,7,7.0,7,Alt-West,,,,,,,,,,
192,46858,46859,14,7,13,000,2016,05,17,3,3,1,2,0,0,0,1,0,0,0,0,"726971,162400000030000","5686126,617100000400000",12.254697422,51.281184476,5,5.0,5,Südwest,,,,,,,,,,
193,46879,46880,14,7,13,000,2016,06,07,5,3,3,2,0,0,1,0,0,0,0,1,"733843,655900000010000","5693190,331100000100000",12.357698282,51.341813804,0,0.0,0,Mitte,,,,,,,,,,
194,46883,46884,14,7,13,000,2016,05,15,3,2,2,6,0,0,0,1,0,0,1,0,"740786,260800000050000","5697143,579400000200000",12.459868354,51.374399007,1,1.0,1,Nordost,,,,,,,,,,
195,46886,46887,14,7,13,000,2016,06,17,2,3,0,6,0,0,0,1,0,0,0,0,"738704,730699999960000","5689266,358300000400000",12.424737293,51.304572716,3,3.0,3,Südost,,,,,,,,,,
196,46933,46934,14,7,13,000,2016,07,16,3,3,2,6,0,0,0,1,0,0,0,0,"735167,857199999970000","5693550,012000000100000",12.37691431,51.344496299,0,0.0,0,Mitte,,,,,,,,,,
197,46945,46946,14,7,13,000,2016,06,09,7,2,5,3,0,0,1,1,0,0,0,0,"731368,740299999950000","5688460,459300000200000",12.319156749,51.300366731,5,5.0,5,Südwest,,,,,,,,,,
198,47009,47010,14,7,13,000,2016,06,14,5,3,3,6,0,0,0,1,0,0,0,0,"734433,590100000030000","5700732,568099999800000",12.371127864,51.409272774,9,9.0,9,Nord,,,,,,,,,,
199,47012,47013,14,7,13,000,2016,06,07,5,3,3,2,0,0,1,1,0,0,0,0,"733562,903000000050000","5693076,318000000000000",12.353599673,51.340905751,0,0.0,0,Mitte,,,,,,,,,,
200,47014,47015,14,7,13,000,2016,06,14,3,2,3,2,0,0,1,1,0,0,0,0,"734766,486700000010000","5693524,518799999700000",12.371144706,51.344433338,0,0.0,0,Mitte,,,,,,,,,,
201,47023,47024,14,7,13,000,2016,06,15,3,2,9,1,0,0,0,0,0,1,0,0,"736057,202300000000000","5696961,025600000300000",12.391924241,51.374745648,9,9.0,9,Nord,,,,,,,,,,
202,47042,47043,14,7,13,000,2016,07,07,6,2,5,3,0,0,1,1,0,0,0,0,"728683,980100000040000","5693235,892300000400000",12.283773253,51.34432146,7,7.0,7,Alt-West,,,,,,,,,,
203,47047,47048,14,7,13,000,2016,05,12,6,3,1,6,0,0,0,1,0,0,0,0,"738702,281399999980000","5689268,420400000200000",12.424703599,51.304592252,3,3.0,3,Südost,,,,,,,,,,
204,47059,47060,14,7,13,000,2016,08,17,3,3,2,6,0,0,0,1,0,0,0,0,"736638,174699999970000","5695726,102800000500000",12.399434658,51.363419105,9,9.0,9,Nord,,,,,,,,,,
205,47064,47065,14,7,13,000,2016,09,14,5,3,6,4,0,0,0,1,1,0,0,0,"735389,205800000000000","5693535,032399999900000",12.380076947,51.34427024,0,0.0,0,Mitte,,,,,,,,,,
206,47067,47068,14,7,13,000,2016,08,13,2,3,1,5,0,0,1,1,0,0,0,0,"734130,983299999960000","5693277,887099999900000",12.361873883,51.342481511,0,0.0,0,Mitte,,,,,,,,,,
207,47072,47073,14,7,13,000,2016,09,15,5,3,5,3,0,0,1,1,0,0,0,0,"730828,891500000030000","5692911,854500000400000",12.314307862,51.34054583,7,7.0,7,Alt-West,,,,,,,,,,
208,47109,47110,14,7,13,000,2016,09,08,4,3,5,3,0,0,0,1,0,0,0,0,"732797,850800000010000","5696859,068699999700000",12.345109917,51.375175807,8,8.0,8,Nordwest,,,,,,,,,,
209,47112,47113,14,7,13,000,2016,09,22,6,3,3,2,2,1,1,1,0,0,0,0,"736509,128000000030000","5692234,343000000300000",12.39526463,51.332130269,3,3.0,3,Südost,,,,,,,,,,
210,47129,47130,14,7,30,270,2016,08,23,1,2,6,4,2,0,0,1,1,0,0,0,"730162,717300000020000","5701180,260800000300000",12.310114858,51.415040719,8,8.0,8,Nordwest,,,,,,,,,,
211,47138,47139,14,7,13,000,2016,09,21,4,2,5,3,2,0,0,1,0,0,0,0,"727212,523500000010000","5693381,089499999800000",12.262773524,51.346214913,7,7.0,7,Alt-West,,,,,,,,,,
212,47144,47145,14,7,13,000,2016,09,01,1,3,8,1,2,0,0,1,0,0,0,0,"736170,077799999970000","5693957,019999999600000",12.391548753,51.347734263,0,0.0,0,Mitte,,,,,,,,,,
213,47158,47159,14,7,13,000,2016,09,17,4,3,3,2,0,0,1,1,0,0,0,0,"737212,017800000030000","5691026,372100000300000",12.404532139,51.320994701,3,3.0,3,Südost,,,,,,,,,,
214,47175,47176,14,7,13,000,2016,09,14,3,1,4,6,0,0,0,1,0,0,1,0,"741111,435999999990000","5685288,618499999900000",12.456515163,51.267855773,3,3.0,3,Südost,,,,,,,,,,
215,47292,47293,14,7,13,000,2016,07,07,3,3,2,2,0,0,0,1,1,0,0,0,"740891,047999999950000","5696352,697999999900000",12.46083525,51.36725601,2,2.0,2,Ost,,,,,,,,,,
216,47303,47304,14,7,13,000,2016,08,18,7,3,2,6,0,1,0,1,0,0,0,0,"740254,687000000030000","5695931,305700000400000",12.451425947,51.363743235,2,2.0,2,Ost,,,,,,,,,,
217,47311,47312,14,7,13,000,2016,09,10,6,3,8,1,0,0,1,1,0,0,0,0,"731433,186699999960000","5692742,084099999600000",12.322858547,51.338776199,7,7.0,7,Alt-West,,,,,,,,,,
218,47318,47319,14,7,13,000,2016,07,09,2,3,2,6,0,0,0,1,0,0,0,0,"736406,072999999970000","5692326,549999999800000",12.393849162,51.333000778,0,0.0,0,Mitte,,,,,,,,,,
219,47375,47376,14,7,13,000,2016,08,18,6,3,2,6,0,0,0,1,0,0,0,0,"728030,905999999960000","5684240,963999999700000",12.268664719,51.263833057,5,5.0,5,Südwest,,,,,,,,,,
220,47378,47379,14,7,13,000,2016,08,00,7,3,0,7,2,0,1,0,0,0,0,0,"734753,627699999950000","5693486,690499999600000",12.37093546,51.344099086,0,0.0,0,Mitte,,,,,,,,,,
221,47393,47394,14,7,13,000,2016,09,20,6,2,5,3,1,0,0,1,0,0,0,0,"727619,368800000050000","5685561,438299999600000",12.263616415,51.275852039,5,5.0,5,Südwest,,,,,,,,,,
222,47416,47417,14,7,13,000,2016,09,15,5,2,3,5,0,0,0,1,0,1,0,0,"745212,336800000050000","5690589,291899999600000",12.518825743,51.313680833,2,2.0,2,Ost,,,,,,,,,,
223,47441,47442,14,7,13,000,2016,07,06,5,3,3,1,0,1,0,1,0,0,0,0,"735821,220899999960000","5698294,867300000000000",12.389425002,51.386816471,9,9.0,9,Nord,,,,,,,,,,
224,47443,47444,14,7,13,000,2016,09,11,3,3,2,6,0,0,0,1,0,0,0,1,"727756,510600000040000","5699059,539300000300000",12.274209402,51.396974099,8,8.0,8,Nordwest,,,,,,,,,,
225,47478,47479,14,7,13,000,2016,09,17,4,3,3,2,0,0,1,1,0,0,0,0,"735855,591600000040000","5693714,155700000000000",12.386880126,51.345684816,0,0.0,0,Mitte,,,,,,,,,,
226,47494,47495,14,7,13,000,2016,09,06,3,3,3,2,0,0,1,0,0,0,0,1,"736523,196200000010000","5696114,362700000400000",12.398044259,51.366952044,9,9.0,9,Nord,,,,,,,,,,
227,47500,47501,14,7,13,000,2016,08,14,5,3,2,6,0,0,0,1,0,0,0,0,"732222,836899999990000","5699201,036200000000000",12.338393553,51.396434209,8,8.0,8,Nordwest,,,,,,,,,,
228,47502,47503,14,7,13,000,2016,08,16,4,3,2,6,0,0,0,1,0,0,0,0,"736638,198899999960000","5695725,790599999900000",12.399434798,51.363416292,9,9.0,9,Nord,,,,,,,,,,
229,47513,47514,14,7,13,000,2016,08,17,3,3,5,3,0,0,1,1,0,0,0,0,"732961,861000000030000","5692856,990000000200000",12.344841994,51.339183485,7,7.0,7,Alt-West,,,,,,,,,,
230,47518,47519,14,7,13,000,2016,08,16,3,3,5,3,0,0,1,1,0,0,0,0,"735113,400999999950000","5688749,111300000000000",12.372967711,51.301424047,4,4.0,4,Süd,,,,,,,,,,
231,47528,47529,14,7,13,000,2016,08,16,5,3,5,3,0,0,0,1,0,0,0,0,"734943,517699999970000","5690232,689700000000000",12.371511919,51.314811432,4,4.0,4,Süd,,,,,,,,,,
232,47563,47564,14,7,13,000,2016,09,09,2,3,2,6,0,0,0,1,0,0,0,1,"736638,143599999950000","5695726,504700000400000",12.39943448,51.363422725,9,9.0,9,Nord,,,,,,,,,,
233,47580,47581,14,7,13,000,2016,07,20,2,3,5,3,1,0,1,0,0,0,0,1,"735395,281500000040000","5693531,409900000300000",12.380161634,51.344235208,0,0.0,0,Mitte,,,,,,,,,,
234,47614,47615,14,7,13,000,2016,07,14,4,3,6,4,0,0,1,0,1,0,0,0,"735082,460199999970000","5690239,269500000400000",12.373506415,51.314813123,4,4.0,4,Süd,,,,,,,,,,
235,47630,47631,14,7,13,000,2016,07,00,6,2,9,1,2,0,0,0,0,1,0,0,"735590,310000000060000","5693409,694000000100000",12.382876382,51.343061872,0,0.0,0,Mitte,,,,,,,,,,
236,47641,47642,14,7,13,000,2016,07,16,3,2,3,6,0,0,0,1,0,0,1,0,"743235,560700000030000","5695178,412200000100000",12.493648564,51.355717603,2,2.0,2,Ost,,,,,,,,,,
237,47650,47651,14,7,13,000,2016,08,18,4,3,2,6,0,0,0,1,0,0,0,1,"739289,632100000050000","5695125,151399999900000",12.437046866,51.356914655,2,2.0,2,Ost,,,,,,,,,,
238,47657,47658,14,7,13,000,2016,08,15,3,3,4,6,0,0,1,0,0,0,0,0,"736338,942500000000000","5694297,959200000400000",12.394195542,51.350724415,1,1.0,1,Nordost,,,,,,,,,,
239,47660,47661,14,7,13,000,2016,09,17,7,3,3,6,0,0,0,1,0,0,0,0,"734322,194499999980000","5693357,978500000200000",12.364667094,51.34312168,0,0.0,0,Mitte,,,,,,,,,,
240,47672,47673,14,7,13,000,2016,07,13,7,3,5,3,0,0,1,1,0,0,0,0,"727927,917200000030000","5690226,458300000100000",12.271010711,51.317608431,6,6.0,6,West,,,,,,,,,,
241,47698,47699,14,7,13,000,2016,09,12,6,3,5,3,0,0,1,1,0,0,0,0,"736064,822999999970000","5693820,988500000000000",12.389949872,51.346556932,0,0.0,0,Mitte,,,,,,,,,,
242,47700,47701,14,7,13,000,2016,09,07,2,3,5,3,1,1,1,1,0,0,0,0,"737391,631100000000000","5690266,291699999900000",12.406599159,51.314097239,3,3.0,3,Südost,,,,,,,,,,
243,47729,47730,14,7,13,000,2016,08,06,3,3,2,6,0,0,0,1,0,0,0,1,"734041,124100000020000","5700824,624800000300000",12.365555452,51.410261172,9,9.0,9,Nord,,,,,,,,,,
244,47745,47746,14,7,13,000,2016,07,19,3,3,3,6,0,0,1,0,0,0,0,0,"736282,212500000020000","5693641,599499999500000",12.392946719,51.344856395,0,0.0,0,Mitte,,,,,,,,,,
245,47757,47758,14,7,13,000,2016,07,07,7,3,5,3,0,0,0,1,0,0,0,0,"736545,245200000000000","5690276,870000000100000",12.394483351,51.314544577,0,0.0,0,Mitte,,,,,,,,,,
246,47758,47759,14,7,13,000,2016,09,07,5,3,5,3,0,0,0,1,0,1,0,0,"739637,613999999940000","5694462,883999999600000",12.441589505,51.350823705,2,2.0,2,Ost,,,,,,,,,,
247,47764,47765,14,7,13,000,2016,08,19,5,3,1,5,0,0,1,1,0,0,0,0,"735416,748299999980000","5693518,590200000400000",12.380460835,51.344111246,0,0.0,0,Mitte,,,,,,,,,,
248,47767,47768,14,7,13,000,2016,07,04,5,2,5,3,2,0,1,1,0,0,0,0,"735178,929000000000000","5693552,252500000400000",12.37707448,51.344511831,0,0.0,0,Mitte,,,,,,,,,,
249,47768,47769,14,7,13,000,2016,08,18,5,2,0,1,0,1,0,0,0,1,0,0,"736809,848600000030000","5694441,638600000200000",12.401041299,51.351818112,1,1.0,1,Nordost,,,,,,,,,,
250,47776,47777,14,7,13,000,2016,09,22,4,3,2,6,2,0,0,1,0,0,0,0,"735605,573399999990000","5693405,850200000200000",12.383092598,51.343021045,0,0.0,0,Mitte,,,,,,,,,,
251,47789,47790,14,7,13,000,2016,07,08,5,3,5,2,0,0,0,1,0,0,0,0,"727750,361999999960000","5690169,173000000400000",12.268430471,51.317165247,6,6.0,6,West,,,,,,,,,,
