OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
165791,14,7,13,000,2018,01,15,2,3,5,3,0,0,1,0,0,0,0,0,"734765,728899999990000","5694909,711600000000000",12.372047451000071,51.35686766500004,9,9,9,Nord
165793,14,7,13,000,2018,01,22,2,2,8,1,2,1,0,0,0,0,0,1,"738842,566800000030000","5691681,895499999600000",12.428328585000031,51.326196561000074,3,3,3,Südost
165795,14,7,13,000,2018,01,11,2,3,1,6,0,1,1,0,0,0,0,0,"734959,283999999990000","5692668,798999999600000",12.373343512000076,51.336672434000036,0,0,0,Mitte
165798,14,7,13,000,2018,01,10,2,3,5,3,0,0,1,0,0,0,0,0,"734530,080800000000000","5694944,669499999800000",12.368692056000043,51.357278758000064,9,9,9,Nord
165800,14,7,13,000,2018,01,18,2,3,5,3,2,1,1,0,0,0,0,0,"734826,222700000040000","5694105,342100000000000",12.372383996000053,51.34962235800003,0,0,0,Mitte
165802,14,7,13,000,2018,01,13,2,2,5,2,0,0,1,0,0,0,0,0,"735197,720699999950000","5694038,054100000300000",12.377664745000061,51.34886477300006,0,0,0,Mitte
165806,14,7,13,000,2018,01,11,5,3,2,6,0,0,1,0,0,0,0,0,"737177,778799999970000","5695869,106700000400000",12.407267018000027,51.364477718000046,1,1,1,Nordost
165808,14,7,13,000,2018,01,18,5,3,5,2,2,1,1,0,0,0,0,1,"734783,719999999970000","5692497,245299999600000",12.370714538000072,51.335205004000045,0,0,0,Mitte
165810,14,7,13,000,2018,01,16,5,2,5,3,0,1,1,0,0,0,0,1,"732793,094000000040000","5691584,454199999600000",12.341591845000039,51.327829457000064,5,5,5,Südwest
165812,14,7,13,000,2018,01,16,5,3,1,5,0,1,1,0,0,0,0,1,"733940,944699999990000","5693363,141599999700000",12.359206174000064,51.343325019000076,0,0,0,Mitte
165826,14,7,13,000,2018,01,20,4,3,5,7,2,1,0,0,0,0,0,0,"732689,489799999980000","5692689,022300000300000",12.340828731000045,51.337787210000045,7,7,7,Alt-West
165827,14,7,13,000,2018,01,12,4,3,2,7,0,0,1,0,0,0,0,0,"734062,778700000020000","5690875,534300000400000",12.35931832700004,51.32094484000004,4,4,4,Süd
165829,14,7,13,000,2018,01,06,4,3,5,2,2,0,1,0,0,0,0,1,"733701,948399999990000","5697347,459499999900000",12.358398271000056,51.379188516000056,9,9,9,Nord
165830,14,7,13,000,2018,01,09,4,3,2,6,0,0,1,0,0,1,0,0,"735611,981200000040000","5691971,739000000100000",12.382235927000067,51.33014538100008,0,0,0,Mitte
165831,14,7,13,000,2018,01,05,1,2,5,3,2,1,1,0,0,0,0,0,"733821,729300000010000","5692555,889299999900000",12.356967538000049,51.33612773600004,0,0,0,Mitte
165832,14,7,13,000,2018,01,11,4,3,5,3,0,0,1,0,0,0,0,0,"730242,140299999970000","5696749,561599999700000",12.30838168300005,51.37523464600008,8,8,8,Nordwest
165835,14,7,13,000,2018,01,21,4,3,5,2,2,1,1,0,0,0,0,0,"734295,216000000010000","5690911,202999999700000",12.362671591000037,51.321169362000035,4,4,4,Süd
165848,14,7,13,000,2018,01,15,6,2,6,4,0,0,1,1,0,0,0,1,"731776,431600000010000","5690179,239099999900000",12.326111281000067,51.31563019400005,5,5,5,Südwest
165849,14,7,13,000,2018,01,19,6,3,5,3,2,0,1,0,0,0,0,0,"733107,362599999990000","5694138,930200000300000",12.347766526000044,51.35063133700004,0,0,0,Mitte
165851,14,7,13,000,2018,01,16,6,3,6,4,1,0,1,1,0,0,0,1,"735289,158999999990000","5690559,656999999700000",12.37667844400005,51.31760363300003,4,4,4,Süd
165853,14,7,13,000,2018,01,05,6,3,6,4,2,0,1,1,0,0,0,1,"739406,841699999990000","5689491,519999999600000",12.434942246000048,51.30629894900005,3,3,3,Südost
165872,14,7,13,000,2018,03,13,3,3,0,1,0,0,0,0,1,0,0,1,"736978,360100000050000","5692370,236100000300000",12.402078450000033,51.33315476300004,3,3,3,Südost
165874,14,7,13,000,2018,03,09,3,3,2,6,0,0,1,0,0,0,0,1,"734787,820100000010000","5692485,797899999700000",12.370765749000043,51.335100555000054,0,0,0,Mitte
165877,14,7,13,000,2018,03,07,3,3,2,2,0,0,1,0,0,0,0,0,"735047,711000000010000","5691280,065999999600000",12.373694734000026,51.32417009100004,4,4,4,Süd
165878,14,7,13,000,2018,02,11,6,3,2,6,0,0,1,0,0,0,0,0,"735099,407000000010000","5694213,001500000200000",12.376371043000063,51.35047582800007,0,0,0,Mitte
165880,14,7,13,000,2018,03,06,3,3,5,3,0,0,1,0,0,0,0,0,"730450,010800000050000","5693657,757399999500000",12.309360274000028,51.34739544800004,7,7,7,Alt-West
165881,14,7,13,000,2018,02,09,6,3,2,6,0,0,1,0,0,0,0,0,"732544,788500000020000","5691993,785899999600000",12.338301182000066,51.33160546600004,5,5,5,Südwest
165882,14,7,13,000,2018,03,19,3,2,6,4,2,0,1,1,0,0,0,2,"737599,785700000010000","5692079,494300000400000",12.410788872000069,51.330285805000074,3,3,3,Südost
165884,14,7,13,000,2018,02,09,6,3,5,3,0,1,1,0,0,0,0,0,"735009,341999999950000","5692126,118999999900000",12.373702906000062,51.331780448000075,0,0,0,Mitte
165885,14,7,13,000,2018,02,07,6,2,5,3,0,0,1,0,0,0,1,1,"736571,656500000040000","5697169,564199999900000",12.399441312000022,51.376403451000044,1,1,1,Nordost
165886,14,7,13,000,2018,02,08,6,3,2,6,0,0,1,0,0,0,0,1,"729355,981200000040000","5694885,519299999800000",12.294468734000077,51.35885961100007,7,7,7,Alt-West
165888,14,7,13,000,2018,02,03,6,3,5,3,2,1,1,0,0,0,0,0,"732740,895400000040000","5692085,401700000300000",12.341171102000033,51.33234766500004,7,7,7,Alt-West
165889,14,7,13,000,2018,02,11,6,3,5,3,0,0,1,0,0,0,0,0,"736570,882300000060000","5697169,646099999500000",12.399430263000056,51.376404509000054,1,1,1,Nordost
165891,14,7,13,000,2018,02,12,6,2,0,1,0,0,0,0,1,0,0,1,"736402,489999999990000","5697184,475999999800000",12.397024965000071,51.37660774400007,1,1,1,Nordost
165918,14,7,13,000,2018,02,15,5,3,0,5,0,1,0,0,0,1,0,0,"735767,210800000000000","5693015,995400000400000",12.385151138000026,51.33945460400008,0,0,0,Mitte
165919,14,7,13,000,2018,03,09,2,3,3,2,0,1,0,0,0,0,1,1,"735275,299099999950000","5690883,758899999800000",12.376693746000058,51.320518625000034,4,4,4,Süd
165920,14,7,13,000,2018,02,09,5,3,5,3,0,1,1,0,0,0,0,1,"731427,494900000050000","5693125,028800000400000",12.323025811000036,51.34221614900008,7,7,7,Alt-West
165921,14,7,13,000,2018,02,11,5,3,5,3,0,0,1,0,0,0,0,0,"739758,919100000060000","5688233,018199999800000",12.439138744000047,51.294854705000034,3,3,3,Südost
165922,14,7,13,000,2018,03,19,2,3,6,4,2,0,1,1,0,0,0,0,"734963,242399999990000","5696039,104899999700000",12.375625145000072,51.36692384200006,9,9,9,Nord
165923,14,7,13,000,2018,02,16,5,3,5,3,0,0,1,0,0,0,0,1,"731605,381799999970000","5688412,388899999700000",12.322514237000064,51.29983900900004,5,5,5,Südwest
165924,14,7,13,000,2018,03,10,2,2,3,5,0,1,1,0,0,0,0,0,"735010,241999999970000","5692001,894000000300000",12.373633876000042,51.330664984000066,0,0,0,Mitte
165925,14,7,13,000,2018,02,07,5,3,5,3,0,1,1,0,0,0,0,0,"737298,001700000020000","5695375,423100000200000",12.408661506000044,51.35999620700005,1,1,1,Nordost
165934,14,7,13,000,2018,02,10,4,3,2,6,0,0,1,0,0,1,0,0,"734623,593100000060000","5693234,275100000200000",12.368905393000034,51.34188697600007,0,0,0,Mitte
165936,14,7,13,000,2018,02,06,4,3,5,3,2,1,1,0,0,0,0,0,"731779,725499999940000","5691736,440000000400000",12.32717083500006,51.329607586000066,5,5,5,Südwest
165937,14,7,13,000,2018,02,15,4,3,4,2,0,0,1,0,0,0,0,0,"730287,874799999990000","5691316,762199999800000",12.305522706000033,51.32644604400008,7,7,7,Alt-West
165938,14,7,13,000,2018,03,08,1,3,5,3,0,0,1,0,0,0,0,0,"738042,735400000010000","5691161,706199999900000",12.41652246700005,51.32186255800008,3,3,3,Südost
165939,14,7,13,000,2018,02,15,4,3,0,7,0,1,0,0,0,0,0,0,"737865,792999999950000","5688001,884999999800000",12.41188137000006,51.293573808000076,4,4,4,Süd
165942,14,7,13,000,2018,03,08,7,3,3,2,0,1,1,0,0,0,0,0,"734771,060300000010000","5693979,297299999700000",12.371510143000023,51.34851371700006,0,0,0,Mitte
165943,14,7,13,000,2018,02,11,4,2,6,4,0,0,1,1,0,0,0,0,"735098,998999999950000","5692404,597000000100000",12.375171335000061,51.33424312000005,0,0,0,Mitte
165944,14,7,13,000,2018,03,10,7,2,5,3,0,0,1,0,0,0,0,0,"727382,785900000020000","5692106,607400000100000",12.26440053600004,51.334705349000046,6,6,6,West
165945,14,7,13,000,2018,02,06,4,3,5,3,1,0,1,0,0,0,0,1,"736522,617100000030000","5693234,160000000100000",12.396121737000044,51.34109919200006,2,2,2,Ost
165948,14,7,13,000,2018,02,20,4,2,6,4,2,0,1,1,0,0,0,0,"735105,535700000010000","5689463,133600000300000",12.373325454000053,51.30783667000003,4,4,4,Süd
165949,14,7,13,000,2018,03,15,6,3,3,2,0,0,1,0,0,0,1,0,"736704,789800000030000","5689657,466599999900000",12.39635756000007,51.30891835500006,4,4,4,Süd
165950,14,7,13,000,2018,02,15,4,3,5,3,0,0,1,0,0,0,0,0,"736122,155000000030000","5695096,213000000500000",12.391617636000035,51.357979786000044,9,9,9,Nord
165952,14,7,13,000,2018,03,16,6,3,4,2,0,0,1,0,0,0,1,0,"733784,911599999990000","5695671,448300000300000",12.358486156000026,51.36410971600003,9,9,9,Nord
165954,14,7,13,000,2018,03,03,6,3,1,1,2,0,1,0,0,0,0,0,"728309,237800000000000","5697331,419499999800000",12.281030462000047,51.38123842200008,8,8,8,Nordwest
165956,14,7,13,000,2018,03,13,6,3,5,3,0,0,1,0,0,0,0,0,"735739,102199999960000","5695365,243599999700000",12.38630412200007,51.36055369600007,9,9,9,Nord
165962,14,7,13,000,2018,02,07,3,3,3,7,0,0,1,0,0,0,1,0,"734381,997300000050000","5692678,309700000100000",12.36507694900007,51.33699601600006,0,0,0,Mitte
165964,14,7,13,000,2018,02,12,3,3,5,2,0,1,1,0,0,0,0,0,"735640,506999999980000","5692430,029500000200000",12.38294772100005,51.33424732000003,0,0,0,Mitte
165966,14,7,13,000,2018,02,09,3,3,5,3,0,0,1,0,0,0,0,1,"738035,536500000050000","5691371,999099999700000",12.416559746000075,51.323753159000034,3,3,3,Südost
165969,14,7,13,000,2018,03,07,5,3,5,2,0,1,1,0,0,0,0,0,"735097,456499999970000","5693970,888399999600000",12.376183183000023,51.34830334600008,0,0,0,Mitte
165971,14,7,13,000,2018,03,14,5,3,1,6,0,0,1,0,0,0,0,0,"729126,618699999990000","5700905,546199999700000",12.295063123000034,51.41299416500004,8,8,8,Nordwest
165982,14,7,13,000,2018,02,11,2,3,5,3,0,0,1,0,0,0,0,0,"727382,816400000010000","5692106,603099999900000",12.264400970000054,51.334705298000074,6,6,6,West
165984,14,7,13,000,2018,02,07,2,2,5,3,1,0,1,0,0,0,0,1,"732654,134100000020000","5691454,940499999600000",12.339516265000043,51.326723697000034,5,5,5,Südwest
165988,14,7,13,000,2018,02,17,4,3,6,2,1,0,1,1,0,0,0,0,"730634,361799999960000","5690091,017199999700000",12.309694365000041,51.31530218800003,5,5,5,Südwest
165989,14,7,13,000,2018,02,19,4,3,9,7,2,0,1,0,0,0,0,0,"735324,438800000000000","5689548,699199999700000",12.376516886000047,51.308514297000045,4,4,4,Süd
165991,14,7,13,000,2018,02,15,4,3,5,3,0,0,1,0,0,0,0,0,"736570,664200000000000","5697169,669099999600000",12.399427150000065,51.37640480600004,1,1,1,Nordost
165994,14,7,13,000,2018,02,21,4,3,5,3,2,0,1,0,1,0,0,0,"732384,529199999990000","5696306,377000000300000",12.338820379000026,51.37038376400005,8,8,8,Nordwest
165997,14,7,13,000,2018,02,18,4,2,6,4,2,0,1,1,0,0,0,0,"742801,680999999980000","5692979,342799999800000",12.48592945400003,51.33616581000007,2,2,2,Ost
