OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,LICHT,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,index_right,FID,SBZ,Name
159183,14170105144200896450,14,7,13,000,2017,01,14,5,2,6,4,0,0,1,0,1,0,0,"736524,364100000010000","5692235,390399999900000",12.395483639000076,51.33213333500004,3,3,3,Südost
159184,14170105144200853730,14,7,13,000,2017,01,22,5,3,5,3,0,1,0,0,0,2,2,"730722,376900000030000","5693726,401899999900000",12.313309037000067,51.34790118900003,7,7,7,Alt-West
159185,14170105143219896430,14,7,13,000,2017,01,06,5,3,0,1,1,0,1,0,0,1,2,"735760,863299999970000","5693287,063500000200000",12.385239609000052,51.34189041500008,0,0,0,Mitte
159192,14170104144320864830,14,7,13,000,2017,01,23,4,2,8,1,0,1,0,0,0,2,2,"737379,825500000040000","5692884,564600000200000",12.408173679000072,51.337604002000035,3,3,3,Südost
159195,14170201148310955580,14,7,13,000,2017,02,10,4,3,5,3,0,1,0,0,0,0,1,"729707,753799999950000","5690340,816599999600000",12.296581738000043,51.31791941100005,6,6,6,West
159203,14170202148110945490,14,7,13,000,2017,02,07,5,3,6,4,0,1,1,0,0,2,0,"736467,520499999980000","5694660,544200000400000",12.396279539000034,51.35392555800007,1,1,1,Nordost
159204,14170202148110955320,14,7,13,000,2017,02,06,5,3,2,6,0,1,0,0,0,2,1,"728020,357899999940000","5699583,586400000400000",12.278332437000074,51.40157259500006,8,8,8,Nordwest
159206,14170201144200931410,14,7,13,000,2017,02,09,4,3,5,3,0,1,0,0,0,0,1,"735641,079000000030000","5690359,222000000100000",12.381587048000029,51.31565885400005,4,4,4,Süd
159207,14170201144200945530,14,7,13,000,2017,02,07,4,3,0,5,1,1,0,0,0,0,0,"737191,033999999990000","5694511,436099999600000",12.406551981000064,51.35228568200006,1,1,1,Nordost
159213,14170202145200945070,14,7,13,000,2017,02,19,5,3,4,2,1,1,0,0,0,2,0,"733178,269100000030000","5695859,304200000100000",12.349910488000035,51.366045314000075,8,8,8,Nordwest
159217,14170202143212945550,14,7,13,000,2017,02,16,5,3,6,2,0,1,1,0,0,0,1,"734392,648500000010000","5696041,287300000000000",12.367444307000028,51.367179141000065,9,9,9,Nord
159218,14170302148110004770,14,7,13,000,2017,03,11,5,3,5,5,0,1,0,0,0,0,0,"738878,484900000040000","5696941,734899999600000",12.432372841000074,51.37339290300008,1,1,1,Nordost
159219,14170302144200076740,14,7,13,000,2017,03,20,5,3,5,3,1,1,0,0,0,2,0,"742271,032299999960000","5694562,796699999800000",12.47940324600006,51.35060420800005,2,2,2,Ost
159221,14170302144200072400,14,7,13,000,2017,03,08,5,2,5,3,1,1,0,0,0,0,1,"738825,300999999980000","5695758,216000000000000",12.430815254000038,51.36279224400005,1,1,1,Nordost
159222,14170302144200004700,14,7,13,000,2017,03,03,5,2,4,6,0,1,0,0,0,2,1,"731752,938599999990000","5693946,347900000400000",12.328224950000049,51.349456401000054,7,7,7,Alt-West
159223,14170302144200004660,14,7,13,000,2017,03,14,5,3,2,6,0,1,0,0,0,0,0,"737184,498700000000000","5694044,587799999900000",12.406147227000076,51.348097953000035,2,2,2,Ost
159235,14170301148210003960,14,7,13,000,2017,03,10,4,3,2,2,0,1,0,0,0,0,1,"737463,133599999940000","5693070,324799999600000",12.409491337000077,51.33923661500006,2,2,2,Ost
159236,14170301144200003650,14,7,13,000,2017,03,06,4,2,6,2,0,1,1,0,0,2,1,"730732,174499999960000","5693730,521599999600000",12.31345215400006,51.34793419500005,7,7,7,Alt-West
159237,14170301144200003590,14,7,13,000,2017,03,10,4,3,5,2,0,1,0,0,0,0,1,"731433,224599999960000","5693320,367600000500000",12.323234888000059,51.34396734100005,7,7,7,Alt-West
159247,14170228148421024850,14,7,13,000,2017,02,13,3,3,0,7,1,1,0,0,0,0,0,"736158,307200000040000","5693166,571200000100000",12.390855801000043,51.34064392100004,0,0,0,Mitte
159248,14170228148410005660,14,7,13,000,2017,02,15,3,3,3,2,1,1,0,0,0,0,0,"733715,132800000020000","5692454,052400000400000",12.355373146000034,51.33525740700003,0,0,0,Mitte
159249,14170228148110022410,14,7,13,000,2017,02,06,3,3,2,6,0,1,0,0,0,1,1,"729997,312999999970000","5697071,752000000300000",12.305078516000037,51.378226135000034,8,8,8,Nordwest
159250,14170228144200006010,14,7,13,000,2017,02,20,3,3,1,1,0,1,0,0,0,2,0,"734052,730600000010000","5696685,309600000300000",12.362993807000066,51.37310030900005,9,9,9,Nord
159251,14170228144200003620,14,7,13,000,2017,02,14,3,3,6,2,0,1,1,0,0,0,0,"730478,562099999980000","5693852,022199999500000",12.309895321000056,51.34912777800008,7,7,7,Alt-West
159256,14170227148410024820,14,7,13,000,2017,02,07,2,3,5,3,1,1,0,0,0,0,0,"736153,010600000040000","5692936,979299999800000",12.390627668000036,51.338585254000066,0,0,0,Mitte
159259,14170227144200004670,14,7,13,000,2017,02,05,2,3,6,4,0,1,1,0,0,2,0,"735102,291800000010000","5697013,868800000300000",12.378263678000053,51.37561607600003,9,9,9,Nord
159275,14170225148410989210,14,7,13,000,2017,02,08,7,3,5,3,1,1,0,0,0,0,0,"736574,721099999970000","5691291,333100000400000",12.395578561000036,51.32363835700005,0,0,0,Mitte
159276,14170225148110005170,14,7,13,000,2017,02,00,7,3,5,3,1,1,0,0,0,2,0,"739105,897800000040000","5699447,436700000400000",12.437320611000075,51.395787693000045,1,1,1,Nordost
159278,14170224148410982090,14,7,13,000,2017,02,12,6,3,5,3,1,1,0,0,0,0,1,"734409,999700000040000","5692648,686800000300000",12.365458749000027,51.33671856600006,0,0,0,Mitte
159279,14170224148110023970,14,7,13,000,2017,02,18,6,3,6,4,0,1,1,0,0,2,1,"732445,659699999960000","5692603,502500000400000",12.337278525000045,51.33711924000005,7,7,7,Alt-West
159280,14170224144200992790,14,7,13,000,2017,02,15,6,3,5,3,1,1,0,0,0,0,1,"742266,485899999970000","5694598,009100000400000",12.479362048000041,51.35092219000006,2,2,2,Ost
159282,14170224144200024780,14,7,13,000,2017,02,15,6,3,1,7,0,1,0,1,0,0,1,"737555,249500000030000","5693649,475800000100000",12.411197738000055,51.34439661600004,2,2,2,Ost
159287,14170223144200079510,14,7,13,000,2017,02,20,5,3,6,2,0,1,1,0,0,2,0,"737374,891500000030000","5693152,803700000000000",12.40828173400007,51.34001379100005,2,2,2,Ost
159288,14170223144200037650,14,7,13,000,2017,02,18,5,3,5,3,0,1,0,0,0,2,0,"727257,222700000040000","5689153,293899999900000",12.260718576000045,51.30824239300006,6,6,6,West
159301,14170221148310975750,14,7,13,000,2017,02,17,3,3,0,5,1,1,0,0,0,1,0,"732325,670700000020000","5690638,977400000200000",12.334278340000026,51.31953322100003,5,5,5,Südwest
159302,14170221144200421660,14,7,13,000,2017,02,13,3,3,5,3,1,1,0,0,0,0,0,"730179,930199999940000","5689969,983900000300000",12.303106626000044,51.314399637000065,5,5,5,Südwest
159307,14170220148410024760,14,7,13,000,2017,02,14,2,3,3,2,1,1,0,0,0,0,1,"734791,485600000010000","5691428,795099999800000",12.370121864000055,51.325610941000036,0,0,0,Mitte
159309,14170220144200978470,14,7,13,000,2017,02,14,2,3,2,2,0,1,0,0,0,0,1,"732229,402000000000000","5698980,552000000100000",12.33834353800006,51.394452321000074,8,8,8,Nordwest
159315,14170219148310978630,14,7,13,000,2017,02,09,1,3,5,3,1,1,0,0,0,0,0,"731017,825900000050000","5693986,247899999800000",12.31771285900004,51.35011380600008,7,7,7,Alt-West
159316,14170219144200978190,14,7,13,000,2017,02,20,1,2,8,1,0,1,0,0,0,1,1,"730733,932999999960000","5693732,680100000500000",12.313478761000056,51.34795285700005,7,7,7,Alt-West
159317,14170219144200978180,14,7,13,000,2017,02,12,1,3,6,4,1,0,1,0,0,0,0,"731525,687400000050000","5691815,504099999600000",12.323582105000071,51.33042078500006,7,7,7,Alt-West
159323,14170218148420986440,14,7,13,000,2017,02,13,7,3,2,6,1,1,0,0,0,0,0,"735398,772400000020000","5690912,226499999900000",12.37848133500006,51.32072309600005,4,4,4,Süd
159331,14170217148310981730,14,7,13,000,2017,02,21,6,3,4,1,0,1,0,0,0,2,1,"731696,063199999980000","5692812,615700000000000",12.326671915000077,51.33930230200008,7,7,7,Alt-West
159332,14170217148210986390,14,7,13,000,2017,02,10,6,3,2,6,0,1,0,0,0,0,0,"738334,804800000040000","5690884,321300000000000",12.420520989000067,51.319250501000056,3,3,3,Südost
159333,14170217144200984280,14,7,13,000,2017,02,15,6,3,2,6,0,1,0,0,0,0,1,"735406,387400000010000","5691402,955099999900000",12.378914449000035,51.32512490000005,0,0,0,Mitte
159334,14170217144200037170,14,7,13,000,2017,02,14,6,3,5,3,0,1,0,0,0,0,1,"741791,106099999980000","5686539,195600000200000",12.467085355000052,51.27879261600003,3,3,3,Südost
159345,14170216148410975080,14,7,13,000,2017,02,11,5,3,5,3,0,1,0,0,0,0,0,"737537,418100000010000","5693745,473500000300000",12.411006215000043,51.34526574300003,2,2,2,Ost
159346,14170216148310975020,14,7,13,000,2017,02,06,5,3,8,1,0,0,0,1,0,1,1,"729274,927299999980000","5691069,936300000200000",12.290850029000069,51.32463938200004,6,6,6,West
159347,14170216148310975000,14,7,13,000,2017,02,10,5,3,0,3,1,1,0,0,0,0,0,"728509,904800000020000","5694910,638700000000000",12.282353283000077,51.35942597600007,7,7,7,Alt-West
159348,14170216144200984210,14,7,13,000,2017,02,10,5,3,5,3,1,1,0,0,0,0,0,"734916,304600000030000","5689438,356900000000000",12.37059907400004,51.30769237900006,4,4,4,Süd
159359,14170215144200974330,14,7,13,000,2017,02,18,4,2,5,3,1,1,0,0,0,1,0,"736464,498900000010000","5699868,796500000200000",12.399701477000065,51.40067657000003,9,9,9,Nord
159361,14170215144200177140,14,7,13,000,2017,02,09,4,2,0,1,0,0,0,0,1,0,1,"734324,619500000030000","5692758,094999999700000",12.364307171000064,51.33773585100005,0,0,0,Mitte
159362,14170215144200076700,14,7,13,000,2017,02,12,4,3,2,6,0,1,0,0,1,0,0,"736367,140699999990000","5693790,276600000400000",12.39426266700002,51.34615564500007,0,0,0,Mitte
159370,14170214148210984520,14,7,13,000,2017,02,08,3,2,5,3,0,1,0,0,0,0,0,"742465,095199999980000","5692811,274000000200000",12.480992255000046,51.334800923000046,2,2,2,Ost
159371,14170214144200984220,14,7,13,000,2017,02,07,3,3,5,3,0,1,0,0,0,0,0,"733607,186800000020000","5694063,872999999700000",12.354882283000052,51.34975239000005,0,0,0,Mitte
159372,14170214144200971860,14,7,13,000,2017,02,16,3,2,4,2,0,1,0,0,0,0,0,"736466,321000000000000","5687480,991999999600000",12.391500712000038,51.28948084500007,4,4,4,Süd
159373,14170214144200068020,14,7,13,000,2017,02,12,3,3,6,6,0,1,1,0,0,0,0,"733268,011799999980000","5692086,998100000400000",12.348725442000045,51.332146066000064,5,5,5,Südwest
159376,14170213144200971900,14,7,13,000,2017,02,08,2,3,5,3,1,1,0,0,0,0,0,"731976,037699999990000","5693977,012099999900000",12.331443067000066,51.34964066600003,7,7,7,Alt-West
159377,14170213144200024720,14,7,13,000,2017,02,19,2,2,6,4,0,0,1,0,1,2,0,"736872,080500000040000","5693770,604399999600000",12.401486875000046,51.34576891100005,2,2,2,Ost
159384,14170212144200955310,14,7,13,000,2017,02,07,1,2,9,1,0,1,0,0,1,0,0,"736759,367699999940000","5692258,833900000000000",12.398866498000075,51.332245999000065,3,3,3,Südost
159385,14170211148410950820,14,7,13,000,2017,02,00,7,3,8,1,0,1,0,0,0,2,0,"733646,886500000020000","5692905,066100000400000",12.354690983000069,51.33933399800003,0,0,0,Mitte
159389,14170210148210971950,14,7,13,000,2017,02,10,6,3,1,7,0,1,0,0,0,0,0,"740802,171800000010000","5690356,019000000300000",12.455506553000077,51.31346995700005,3,3,3,Südost
159390,14170210144200962310,14,7,13,000,2017,02,19,6,2,6,4,0,1,1,0,0,1,0,"732272,012600000020000","5691215,660100000000000",12.333885352000038,51.324731873000076,5,5,5,Südwest
159391,14170210144200950170,14,7,13,000,2017,02,23,6,2,3,6,1,1,0,0,0,2,0,"734778,782000000010000","5692840,788900000000000",12.37087019300003,51.33829083000006,0,0,0,Mitte
159404,14170208144200955920,14,7,13,000,2017,02,10,4,3,5,3,1,1,0,0,0,0,0,"727035,772000000000000","5692880,836000000100000",12.259920818000069,51.34179455100008,7,7,7,Alt-West
159410,14170207148310963410,14,7,13,000,2017,02,07,3,3,3,2,0,1,0,0,1,0,1,"730801,832999999980000","5691702,540400000300000",12.31313659600005,51.329700880000075,7,7,7,Alt-West
159411,14170207148310936620,14,7,13,000,2017,02,07,3,3,1,6,0,1,0,0,0,1,1,"731923,910099999980000","5688235,867399999900000",12.326960773000053,51.298124759000075,5,5,5,Südwest
159412,14170207145200024680,14,7,13,000,2017,02,20,3,3,3,6,1,0,0,0,0,2,0,"734179,068699999950000","5692173,451799999900000",12.361836997000069,51.33254776100006,0,0,0,Mitte
159413,14170207144200957060,14,7,13,000,2017,02,18,3,3,5,3,1,1,0,0,0,1,0,"732550,829000000030000","5692616,781000000400000",12.33879438300005,51.33719544100006,7,7,7,Alt-West
159414,14170207144200936530,14,7,13,000,2017,02,00,3,3,0,7,0,1,0,0,0,2,2,"733208,510699999980000","5690757,071300000000000",12.347002709000037,51.32023219300004,5,5,5,Südwest
159415,14170207144200931520,14,7,13,000,2017,02,06,3,3,5,3,1,0,0,0,1,0,0,"735065,489100000010000","5690672,663999999900000",12.373548981000056,51.31871046100008,4,4,4,Süd
159419,14170206148121945260,14,7,13,000,2017,02,07,2,3,6,4,0,1,1,0,0,1,1,"736703,267600000020000","5697354,952700000300000",12.401452404000054,51.37801267000003,1,1,1,Nordost
159420,14170206144200945240,14,7,13,000,2017,02,12,2,3,6,4,0,1,1,0,0,0,1,"737503,833499999950000","5695345,406600000300000",12.41159250800007,51.359640787000046,1,1,1,Nordost
159421,14170206144200936520,14,7,13,000,2017,02,16,2,3,5,3,0,1,0,0,1,0,1,"728868,073500000060000","5691002,297700000000000",12.284977224000045,51.32419598700005,6,6,6,West
159427,14170205148110945040,14,7,13,000,2017,02,16,1,3,6,7,0,0,1,0,1,1,0,"735470,239799999980000","5697584,797399999600000",12.383919233000029,51.38058842200007,9,9,9,Nord
159444,14170201148410941480,14,7,13,000,2017,02,06,4,3,5,3,1,1,0,0,0,2,0,"735594,762800000030000","5693122,439100000100000",12.382750170000065,51.340481545000046,0,0,0,Mitte
159446,14170202144200936660,14,7,13,000,2017,02,07,5,3,5,3,0,1,0,0,0,0,1,"727242,755299999960000","5693206,224000000400000",12.26309529100007,51.344632997000076,7,7,7,Alt-West
159449,14170323148410112980,14,7,13,000,2017,03,16,5,3,3,2,1,1,0,0,0,0,0,"734191,091999999950000","5692884,765999999800000",12.362476883000056,51.33892791400007,0,0,0,Mitte
159450,14170323148210060660,14,7,13,000,2017,03,06,5,3,4,2,0,1,0,0,0,0,1,"738360,367399999990000","5690895,509600000500000",12.420894634000035,51.31934022100006,3,3,3,Südost
159451,14170323144200118890,14,7,13,000,2017,03,09,5,3,5,3,1,1,0,0,0,0,1,"735643,755000000000000","5692428,938799999700000",12.382993542000065,51.334236184000076,0,0,0,Mitte
159452,14170323144200116210,14,7,13,000,2017,03,10,5,3,0,5,1,1,0,0,0,0,0,"733891,320599999980000","5695628,773400000300000",12.359983912000075,51.36368285100008,9,9,9,Nord
159453,14170323144200077060,14,7,13,000,2017,03,19,5,2,0,5,1,1,0,0,0,1,0,"735044,450700000040000","5690940,571999999700000",12.373424206000038,51.32112400300008,4,4,4,Süd
159454,14170323144200072570,14,7,13,000,2017,03,18,5,3,0,7,0,1,0,0,0,1,0,"736558,140800000050000","5692238,198200000500000",12.39596947800004,51.332144492000054,3,3,3,Südost
159455,14170323143212076370,14,7,13,000,2017,03,15,5,3,3,7,1,1,0,0,0,0,0,"733026,989999999990000","5698130,638700000000000",12.349230324000075,51.38649613600006,8,8,8,Nordwest
159468,14170324144200081920,14,7,13,000,2017,03,20,6,3,5,3,1,1,0,0,0,2,0,"736852,140999999950000","5693047,371000000300000",12.40072006400004,51.339285389000054,3,3,3,Südost
159469,14170324144200072280,14,7,13,000,2017,03,16,6,2,4,2,0,1,0,1,0,0,0,"743010,457799999970000","5691494,581899999600000",12.487908523000044,51.32275044900007,2,2,2,Ost
159470,14170324144200067830,14,7,13,000,2017,03,16,6,2,4,2,1,1,0,0,0,0,0,"743209,823800000010000","5694191,483699999700000",12.492605291000075,51.34687070100006,2,2,2,Ost
159471,14170324144200067820,14,7,13,000,2017,03,19,6,3,6,2,0,1,1,0,0,2,0,"742290,916699999940000","5694031,220499999800000",12.479326474000061,51.345824641000036,2,2,2,Ost
159478,14170322144200061350,14,7,13,000,2017,03,19,4,3,5,3,0,1,0,0,0,1,0,"734607,223299999950000","5692452,545800000400000",12.368155899000044,51.334876595000026,0,0,0,Mitte
159479,14170322144200060220,14,7,13,000,2017,03,11,4,2,5,3,1,0,0,0,0,0,0,"733829,613400000030000","5697132,774299999700000",12.360088229000041,51.37720885200008,9,9,9,Nord
159485,14170323149210060670,14,7,13,000,2017,03,19,5,3,2,6,0,1,0,0,0,1,0,"739994,307000000030000","5687992,127999999600000",12.442346763000046,51.29259338700007,3,3,3,Südost
159496,14170321144200079470,14,7,13,000,2017,03,13,3,3,2,6,0,0,0,1,1,0,0,"735474,994199999960000","5697573,239500000100000",12.383979771000043,51.38048270500008,9,9,9,Nord
159497,14170321144200068000,14,7,13,000,2017,03,10,3,3,2,6,0,1,0,1,0,0,0,"735253,162000000010000","5688912,312900000300000",12.375076571000022,51.30283129000003,4,4,4,Süd
159509,14170320148310060850,14,7,13,000,2017,03,14,2,3,2,6,0,1,0,0,1,0,0,"731511,790999999970000","5693257,187099999700000",12.324319936000052,51.34336819500004,7,7,7,Alt-West
159510,14170320148310060810,14,7,13,000,2017,03,17,2,3,5,2,1,1,0,0,0,0,0,"733048,037099999960000","5691451,780000000300000",12.34515794500004,51.326534104000075,5,5,5,Südwest
159511,14170320148210060500,14,7,13,000,2017,03,13,2,3,0,1,1,0,0,0,0,0,0,"734650,219599999950000","5691383,860200000000000",12.368068359000063,51.32526586600005,0,0,0,Mitte
159512,14170320144200072630,14,7,13,000,2017,03,14,2,2,5,3,0,1,0,0,0,0,0,"729937,523799999970000","5694332,775600000300000",12.302449940000031,51.35366261400003,7,7,7,Alt-West
159513,14170320144200060860,14,7,13,000,2017,03,13,2,2,1,6,0,1,0,0,0,0,0,"731969,565100000010000","5693978,230000000400000",12.331351075000043,51.34965424000006,7,7,7,Alt-West
159514,14170320144200050510,14,7,13,000,2017,03,12,2,2,6,4,0,1,1,0,0,0,0,"733897,196000000000000","5692625,334499999900000",12.358094609000034,51.33672008000008,0,0,0,Mitte
159517,14170320144100061210,14,7,13,000,2017,03,17,2,3,2,6,0,1,0,0,0,0,0,"734055,164100000050000","5692305,665500000100000",12.360148378000076,51.33378557900005,0,0,0,Mitte
159530,14170319148410077500,14,7,13,000,2017,03,18,1,3,3,2,1,1,0,0,0,2,0,"734796,015099999960000","5692484,379499999800000",12.370882248000044,51.33508443900007,0,0,0,Mitte
159533,14170318144200473050,14,7,13,000,2017,03,22,7,3,4,2,0,1,0,0,0,2,1,"730723,697799999970000","5693725,459800000300000",12.313327361000063,51.34789219600003,7,7,7,Alt-West
159542,14170317144200171710,14,7,13,000,2017,03,12,6,3,5,3,0,1,0,0,1,0,0,"728649,634599999990000","5689575,705299999600000",12.280932766000035,51.311476937000066,6,6,6,West
159543,14170317144200049570,14,7,13,000,2017,03,18,6,3,6,4,0,1,1,0,0,0,1,"738882,810999999990000","5692224,786999999500000",12.429269014000056,51.33105259200005,2,2,2,Ost
159556,14170316148210060410,14,7,13,000,2017,03,08,5,3,5,3,1,1,0,0,0,0,0,"734743,957100000000000","5690558,384300000000000",12.368867847000047,51.31781735800007,4,4,4,Süd
159557,14170316148210050360,14,7,13,000,2017,03,15,5,3,5,3,1,1,0,0,0,0,0,"734703,949299999980000","5693184,803500000400000",12.37002446300005,51.34140973600006,0,0,0,Mitte
159558,14170316144320144400,14,7,13,000,2017,03,17,5,3,1,5,1,1,0,0,0,1,0,"731257,691899999980000","5692841,308100000000000",12.320407806000048,51.339738315000034,7,7,7,Alt-West
159559,14170316144200119260,14,7,13,000,2017,03,12,5,2,6,2,0,1,1,0,0,0,0,"738436,782000000010000","5690929,492999999800000",12.42201194300003,51.31961324200006,3,3,3,Südost
159560,14170316144200050380,14,7,13,000,2017,03,17,5,3,3,6,1,1,0,0,0,0,0,"736665,135600000040000","5693779,085199999600000",12.398526395000033,51.34593121900008,2,2,2,Ost
