OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,index_right,FID,SBZ,Name
259776,14,7,13,000,2019,08,15,3,3,5,3,0,1,1,0,0,0,0,"734176,730451596900000","5692173,890508374200000",12.36180378000006,51.33255266200007,0,0,0,0,Mitte
259778,14,7,13,000,2019,08,12,3,3,3,2,0,1,1,0,0,0,0,"738633,630398772660000","5693596,106408383700000",12.42661742200005,51.34346599400004,0,2,2,2,Ost
259780,14,7,13,000,2019,08,06,3,3,5,3,0,1,0,0,0,0,0,"735640,097089888530000","5696706,097312741000000",12.38577308500004,51.372630568000034,0,9,9,9,Nord
259781,14,7,13,000,2019,09,16,2,3,4,2,0,0,1,0,0,0,0,"737248,367000000550000","5692229,235000001300000",12.40585345900007,51.33177656600003,1,3,3,3,Südost
259796,14,7,13,000,2019,09,17,1,3,2,6,0,0,1,0,0,0,0,"734314,331362481230000","5691792,140997873600000",12.363524490000032,51.32906922700005,0,0,0,0,Mitte
259797,14,7,13,000,2019,09,11,1,3,3,6,0,1,1,0,0,0,0,"731173,883157280270000","5696495,696929499500000",12.321580814000072,51.37257725300003,0,8,8,8,Nordwest
259798,14,7,13,000,2019,09,00,1,2,1,5,2,0,1,0,0,0,0,"734724,666024803180000","5698994,739297870500000",12.374156368000058,51.393553180000026,0,9,9,9,Nord
259800,14,7,13,000,2019,09,10,1,2,1,5,0,1,1,0,0,0,0,"737469,185427439400000","5694623,040107902100000",12.410613678000061,51.35317130200008,0,1,1,1,Nordost
259810,14,7,13,000,2019,09,08,7,3,4,2,0,0,1,0,0,0,0,"735058,551263363100000","5690888,602532068300000",12.373591944000054,51.320651679000036,0,4,4,4,Süd
259811,14,7,13,000,2019,09,12,7,3,3,6,0,1,1,0,0,0,0,"737374,242172640750000","5692663,247132007000000",12.407946197000058,51.335619773000076,0,3,3,3,Südost
259812,14,7,13,000,2019,09,19,7,3,5,3,1,0,1,0,0,0,0,"737146,784164015200000","5694333,601095967000000",12.405799182000067,51.350707888000045,0,1,1,1,Nordost
259813,14,7,13,000,2019,09,01,7,3,1,1,2,0,1,0,1,0,0,"735100,898251361210000","5689215,620932534300000",12.373095971000055,51.30561680400007,0,4,4,4,Süd
259814,14,7,13,000,2019,09,22,7,2,0,7,2,0,0,1,0,0,1,"730521,108515577390000","5691507,017298869800000",12.30898757400007,51.328059504000066,0,7,7,7,Alt-West
259815,14,7,13,000,2019,09,17,7,3,5,3,0,0,1,0,1,0,0,"735004,440537049440000","5691891,272431913800000",12.373477800000046,51.329674398000066,0,0,0,0,Mitte
259829,14,7,13,000,2019,09,02,6,3,0,1,2,1,0,0,0,0,0,"735441,588552949950000","5690117,979330822800000",12.378570349000029,51.31357593200005,0,4,4,4,Süd
259830,14,7,13,000,2019,09,13,6,3,2,6,0,0,1,0,0,0,0,"735984,202599863520000","5690261,048899920700000",12.386436894000042,51.314635457000065,0,4,4,4,Süd
259831,14,7,13,000,2019,09,20,6,3,4,2,2,0,1,0,0,0,0,"729286,523130762390000","5691021,604270039100000",12.290985085000045,51.32420082500005,0,6,6,6,West
259849,14,7,13,000,2019,09,18,5,3,5,3,0,1,1,0,0,0,0,"736342,644833179190000","5692762,901332698800000",12.393229768000026,51.33694391500006,0,0,0,0,Mitte
259850,14,7,13,000,2019,09,12,5,2,6,6,0,1,0,1,0,0,0,"740435,158486580480000","5700175,735366370500000",12.456885744000033,51.40176296100003,0,1,1,1,Nordost
259851,14,7,13,000,2019,09,15,5,3,5,2,0,1,1,0,0,0,0,"735589,089267291130000","5692242,776255078600000",12.382087116000037,51.33258777800006,0,0,0,0,Mitte
259853,14,7,13,000,2019,09,16,5,3,5,3,0,1,1,0,0,0,0,"739478,702297624200000","5692310,289127608800000",12.437864249000029,51.331569485000045,0,2,2,2,Ost
259867,14,7,13,000,2019,09,05,4,3,5,3,1,1,1,0,0,0,0,"737666,203999999910000","5693440,127999998600000",12.412648244000025,51.342471139000054,0,2,2,2,Ost
259868,14,7,13,000,2019,09,18,4,3,5,3,0,0,1,0,0,0,0,"734066,817345815710000","5696089,683035319700000",12.362803715000041,51.367747905000044,0,9,9,9,Nord
259869,14,7,13,000,2019,09,17,4,3,3,2,0,1,1,0,0,0,0,"735016,230914705430000","5692395,401464629900000",12.373979231000021,51.33419478400003,0,0,0,0,Mitte
259870,14,7,13,000,2019,09,16,4,3,5,3,0,0,1,0,0,0,0,"738776,549231408160000","5696431,871243929500000",12.430568554000047,51.368859334000035,0,1,1,1,Nordost
259887,14,7,13,000,2019,09,12,3,3,5,2,0,1,0,0,0,1,0,"736748,036234603260000","5692253,576983332600000",12.398700641000062,51.332203528000036,0,3,3,3,Südost
259888,14,7,13,000,2019,09,07,3,3,2,6,0,0,1,0,0,0,0,"735778,937984096820000","5692860,083294894500000",12.385215997000046,51.33805023200006,0,0,0,0,Mitte
259889,14,7,13,000,2019,09,07,3,3,2,6,0,0,1,0,0,0,0,"736829,493591663430000","5693062,636899121100000",12.400405658000068,51.33943185000004,1,2,2,2,Ost
259890,14,7,13,000,2019,09,07,3,3,1,5,0,1,1,0,0,0,0,"739487,126851513050000","5692312,258044937600000",12.43798627800004,51.33158361100004,0,2,2,2,Ost
259891,14,7,13,000,2019,09,07,3,3,2,6,0,0,1,0,1,0,0,"738910,131063789130000","5689353,368456373000000",12.427736796000033,51.30526756300003,1,3,3,3,Südost
259892,14,7,13,000,2019,09,16,3,3,0,7,0,0,0,0,1,0,0,"737155,700993867590000","5689050,302397210200000",12.40241173000004,51.30328068600005,0,4,4,4,Süd
259894,14,7,13,000,2019,09,16,3,2,1,5,0,1,1,0,0,0,0,"732577,579949880950000","5692528,593591762700000",12.33912017700004,51.336392870000054,0,7,7,7,Alt-West
259895,14,7,13,000,2019,09,07,3,3,3,6,0,1,0,0,0,1,0,"734625,784069243820000","5690888,893029801500000",12.36739252700005,51.320832891000066,0,4,4,4,Süd
259909,14,7,13,000,2019,09,17,2,3,1,2,0,0,1,0,0,0,0,"734779,372652607040000","5692495,849335113500000",12.370651321000025,51.335194268000066,1,0,0,0,Mitte
259910,14,7,13,000,2019,09,07,2,3,5,3,0,1,1,0,0,0,0,"733559,811213850040000","5693682,324980260800000",12.35395284200007,51.34634687500005,1,0,0,0,Mitte
259911,14,7,13,000,2019,09,15,2,3,6,4,0,0,1,1,0,0,0,"730920,030132871120000","5691778,831003418200000",12.314879691000044,51.33033776700006,1,7,7,7,Alt-West
259912,14,7,13,000,2019,09,16,2,3,2,2,0,0,1,0,0,0,0,"735101,729601652360000","5693972,766465105100000",12.376245674000074,51.348318437000046,1,0,0,0,Mitte
259926,14,7,13,000,2019,09,12,1,3,5,3,0,1,1,0,0,0,0,"732367,693081093950000","5698832,032381471200000",12.340230674000054,51.39306251600004,0,8,8,8,Nordwest
259933,14,7,13,000,2019,09,13,7,3,4,2,0,1,1,0,0,0,0,"736579,884943312030000","5691295,576750652900000",12.395655354000041,51.32367430200003,0,0,0,0,Mitte
259934,14,7,13,000,2019,09,00,7,3,2,2,2,1,1,0,0,0,0,"737596,201000002210000","5693454,562000000800000",12.411654615000032,51.342629954000074,0,2,2,2,Ost
259935,14,7,13,000,2019,09,13,7,3,5,3,0,0,1,0,0,0,0,"735607,236999999730000","5694415,405000001200000",12.383784560000038,51.35208239500008,0,0,0,0,Mitte
259936,14,7,13,000,2019,09,19,7,3,2,2,0,0,0,0,1,0,0,"735251,073207440790000","5695219,628992699100000",12.379210584000077,51.359448874000066,0,0,0,0,Mitte
259937,14,7,13,000,2019,09,13,7,3,5,3,0,0,1,0,1,0,0,"736572,023727962750000","5697169,525359174200000",12.399446553000075,51.37640294900007,0,1,1,1,Nordost
259950,14,7,13,000,2019,09,18,6,3,1,5,0,1,1,0,0,0,0,"735155,056064848790000","5692794,922306211700000",12.376232261000041,51.33772364600003,0,0,0,0,Mitte
259951,14,7,13,000,2019,09,06,6,3,5,2,0,1,1,0,0,0,0,"738284,820207647980000","5693607,381732882900000",12.421625885000026,51.34371348900004,0,2,2,2,Ost
259952,14,7,13,000,2019,09,08,6,3,4,2,0,0,1,0,0,0,0,"740609,908709951680000","5699670,301430013000000",12.459050708000063,51.39715237200005,0,1,1,1,Nordost
259968,14,7,13,000,2019,09,06,5,3,2,2,0,0,1,0,0,0,1,"734550,826754936950000","5691377,184762323300000",12.366639969000062,51.32524692800007,1,4,4,4,Süd
259969,14,7,13,000,2019,09,14,5,3,5,3,0,1,1,0,0,0,0,"728894,710840124640000","5691757,469301762100000",12.28584386500006,51.33096459600006,0,6,6,6,West
259970,14,7,13,000,2019,09,06,5,3,0,1,1,0,0,0,1,0,0,"730728,592676593920000","5693726,601815454700000",12.31339826900006,51.34790046100005,1,7,7,7,Alt-West
259971,14,7,13,000,2019,09,10,5,3,4,2,0,0,1,0,0,0,1,"739011,331000001170000","5701250,670000001800000",12.437178301000074,51.41201279000006,0,9,9,9,Nord
259972,14,7,13,000,2019,09,10,2,3,9,1,0,0,1,0,0,0,1,"736079,843282011340000","5692630,527396937800000",12.389376028000072,51.335864849000075,0,0,0,0,Mitte
259973,14,7,13,000,2019,09,12,5,3,0,3,0,0,1,0,0,0,1,"734342,136092294940000","5696049,832079662000000",12.366725588000065,51.36727668100008,0,9,9,9,Nord
259974,14,7,13,000,2019,09,05,5,3,1,5,1,1,1,0,0,0,0,"732807,281363917510000","5695929,748008657200000",12.344636640000033,51.366829808000034,1,8,8,8,Nordwest
259975,14,7,13,000,2019,09,08,5,3,2,2,0,0,1,0,0,0,0,"735672,059236669910000","5696005,284057823900000",12.385766961000058,51.36632665600007,0,9,9,9,Nord
259976,14,7,13,000,2019,09,07,5,3,6,6,0,1,0,1,0,0,0,"737735,712492251770000","5694922,515684552500000",12.414634396000054,51.35574797100003,0,1,1,1,Nordost
259977,14,7,29,260,2019,09,08,5,2,6,3,0,1,0,1,0,0,0,"734767,889819505620000","5687133,663787104200000",12.366958122000028,51.28706553400008,1,4,4,4,Süd
259978,14,7,13,000,2019,09,17,5,3,4,2,0,1,1,0,0,0,0,"738333,729416036050000","5690886,006364228200000",12.42050671100003,51.319266077000066,0,3,3,3,Südost
259994,14,7,13,000,2019,09,15,2,3,5,2,0,1,1,0,0,0,0,"734999,019718599510000","5692265,534159269200000",12.373646946000065,51.33303615700004,1,0,0,0,Mitte
260001,14,7,13,000,2019,09,17,4,3,6,4,0,1,0,1,0,0,0,"735643,312220634890000","5692902,210628069900000",12.383300253000073,51.33848459400008,0,0,0,0,Mitte
260004,14,7,13,000,2019,09,15,4,3,0,7,0,1,0,0,0,0,0,"736730,124730938110000","5693776,142341148100000",12.399455923000062,51.34587774600004,0,2,2,2,Ost
260005,14,7,13,000,2019,09,17,4,3,3,6,0,0,1,0,1,0,0,"729986,096157335680000","5694276,536360109200000",12.303109966000022,51.35313810200006,0,7,7,7,Alt-West
260006,14,7,13,000,2019,09,08,4,2,6,4,0,0,1,1,0,0,0,"739933,032689110380000","5694059,365462448400000",12.445552002000056,51.34707723200006,0,2,2,2,Ost
260010,14,7,13,000,2019,09,17,4,3,2,6,0,0,1,0,0,0,0,"733496,804000000470000","5692248,061000002500000",12.352109430000041,51.333497986000054,0,0,0,0,Mitte
260011,14,7,13,000,2019,09,06,4,3,5,6,0,1,1,0,0,0,0,"729526,941874635410000","5690460,771976405800000",12.29406868500007,51.31906922200005,0,6,6,6,West
260013,14,7,13,000,2019,09,16,4,3,1,7,0,0,1,0,0,0,0,"733516,082446776330000","5695754,303788961800000",12.354685747000076,51.36496402400007,0,9,9,9,Nord
260034,14,7,13,000,2019,09,21,2,3,3,3,2,0,1,0,0,0,0,"737176,847966712900000","5692929,262463428100000",12.405294725000033,51.338089902000036,1,2,2,2,Ost
260036,14,7,13,000,2019,09,14,2,3,4,2,0,1,1,0,0,0,0,"730177,970890121530000","5689971,416904680400000",12.303079485000069,51.31441329300003,0,5,5,5,Südwest
260037,14,7,13,000,2019,09,15,2,2,5,3,0,1,1,0,0,0,0,"732226,866734807380000","5696271,815478701100000",12.336536691000049,51.37013799600004,0,8,8,8,Nordwest
260052,14,7,13,000,2019,09,10,1,3,2,6,0,0,1,0,0,0,0,"735115,019076441410000","5693978,677630867800000",12.376440069000068,51.348366001000045,1,0,0,0,Mitte
260053,14,7,13,000,2019,09,18,1,3,0,7,0,1,0,0,0,0,0,"730257,967859772030000","5691846,750390240900000",12.305436612000051,51.33121586300007,0,6,6,6,West
260054,14,7,13,000,2019,09,17,1,3,2,2,0,0,1,0,0,0,0,"730728,536679500710000","5693726,520609626500000",12.313397413000075,51.34789975400008,0,7,7,7,Alt-West
260055,14,7,13,000,2019,09,17,1,3,5,2,0,0,1,0,0,0,0,"730728,403576959860000","5693726,327587049500000",12.313395380000031,51.347898076000035,0,7,7,7,Alt-West
260064,14,7,13,000,2019,09,13,7,3,5,3,0,1,1,0,0,0,0,"734742,601612828670000","5693470,187699006900000",12.370766546000027,51.34395550200003,0,0,0,0,Mitte
260065,14,7,13,000,2019,09,02,7,3,5,3,2,0,1,0,0,0,0,"735554,980222511110000","5692936,666406154600000",12.382057166000038,51.338830475000066,0,0,0,0,Mitte
260066,14,7,13,000,2019,09,17,7,3,5,2,0,0,1,0,0,0,0,"734785,533101016660000","5692497,827431319300000",12.370740904000058,51.33520948100005,1,0,0,0,Mitte
260081,14,7,13,000,2019,09,12,6,3,0,1,0,1,0,0,0,0,0,"735249,996405699290000","5692903,646869599800000",12.377664628000048,51.33866032900005,1,0,0,0,Mitte
260082,14,7,13,000,2019,09,16,6,3,2,6,0,0,1,0,0,0,0,"733081,744260296230000","5691571,133043156900000",12.34571893900005,51.32759168600006,1,5,5,5,Südwest
260083,14,7,13,000,2019,09,15,6,3,0,5,0,1,1,0,0,0,0,"735167,759000000540000","5690774,218000002200000",12.37508095100003,51.319579797000074,1,4,4,4,Süd
260084,14,7,13,000,2019,09,15,6,3,2,6,0,0,1,0,0,0,0,"735066,149874990810000","5690655,479445640000000",12.373547119000023,51.31855593300003,0,4,4,4,Süd
260085,14,7,13,000,2019,09,18,6,3,2,6,0,0,1,0,1,0,0,"734149,813119163740000","5692205,578642148500000",12.361438897000028,51.33284819200003,1,0,0,0,Mitte
260086,14,7,13,000,2019,09,08,6,3,6,4,0,1,0,1,0,0,0,"732362,901062726040000","5696270,388369768900000",12.338486680000074,51.370069554000054,1,8,8,8,Nordwest
260087,14,7,13,000,2019,09,22,6,3,0,6,2,0,1,0,0,0,0,"740453,628586920910000","5698932,202295444900000",12.456308551000063,51.390593789000036,1,1,1,1,Nordost
260088,14,7,13,000,2019,09,12,6,3,9,1,0,0,1,0,0,0,1,"730438,220032772980000","5701069,502850895700000",12.313997950000044,51.413934588000075,1,8,8,8,Nordwest
260089,14,7,13,000,2019,09,15,6,3,4,2,0,1,1,0,0,0,0,"734486,385999999940000","5699265,595000000700000",12.370916360000024,51.39608296100005,1,9,9,9,Nord
260090,14,7,13,000,2019,09,07,6,3,5,3,0,1,1,0,0,0,0,"739507,857618037610000","5689423,287377225200000",12.436343003000047,51.305644018000066,1,3,3,3,Südost
260119,14,7,13,000,2019,09,20,5,3,2,6,2,0,1,0,0,0,0,"732043,236293467690000","5690705,127603309200000",12.33027531600004,51.320242277000034,1,5,5,5,Südwest
260120,14,7,13,000,2019,09,12,5,3,0,1,0,1,0,0,0,0,0,"737023,913757035510000","5695732,306687261900000",12.404969642000026,51.36331400500006,0,1,1,1,Nordost
260121,14,7,13,000,2019,09,06,5,3,3,2,2,0,1,0,0,0,1,"737138,796363440340000","5692937,274334743600000",12.404754764000074,51.33817768600005,0,2,2,2,Ost
260123,14,7,13,000,2019,09,18,5,3,3,6,0,1,1,0,0,0,0,"733434,358783638100000","5695508,983243972100000",12.35335286000003,51.36279548200008,0,9,9,9,Nord
260137,14,7,13,000,2019,09,10,4,3,2,6,0,0,1,0,0,0,1,"741228,032480639410000","5685189,547084415300000",12.458116577000055,51.26691721600008,1,3,3,3,Südost
260138,14,7,13,000,2019,09,14,4,3,6,6,0,1,0,1,0,0,0,"735103,729897025040000","5693033,524354754000000",12.37565421000005,51.339886645000036,1,0,0,0,Mitte
260139,14,7,13,000,2019,09,14,4,3,3,6,0,1,1,0,0,0,0,"735505,894672014750000","5692020,032356934600000",12.380747804000066,51.33062280900003,1,0,0,0,Mitte
260140,14,7,13,000,2019,09,15,4,3,6,6,0,0,1,1,0,0,0,"737299,592863451690000","5696704,806963823700000",12.409571352000057,51.37192810000005,1,1,1,1,Nordost
260141,14,7,13,000,2019,09,11,4,3,5,3,0,1,1,0,0,0,0,"735404,798796043730000","5691394,469736373100000",12.378886086000023,51.32504939000006,1,0,0,0,Mitte
260161,14,7,13,000,2019,09,09,3,3,2,2,0,0,1,0,0,0,0,"737087,934068960140000","5691693,534663822500000",12.403198325000062,51.32703495100003,1,3,3,3,Südost
260162,14,7,13,000,2019,09,16,3,3,5,3,0,1,1,0,0,0,0,"734762,212102880700000","5689969,857131730800000",12.368741975000034,51.312526939000065,0,4,4,4,Süd
260176,14,7,13,000,2019,09,13,2,3,1,5,0,1,1,0,0,0,0,"735271,454141725790000","5693757,614427307600000",12.37853632100007,51.34631694600006,0,0,0,0,Mitte
260177,14,7,13,000,2019,09,14,2,3,1,5,0,1,1,0,0,0,0,"731614,246455288490000","5688533,101474639000000",12.322719498000026,51.300919029000056,0,5,5,5,Südwest
260178,14,7,13,000,2019,09,16,2,3,2,6,0,0,1,0,1,0,0,"735202,662344740700000","5694041,352029008800000",12.377737758000023,51.34889233200005,0,0,0,0,Mitte
260179,14,7,13,000,2019,09,10,2,3,3,6,0,0,0,0,1,0,1,"738831,378024868670000","5695619,030301533600000",12.430808935000073,51.36154038600006,0,1,1,1,Nordost
260180,14,7,13,000,2019,09,07,2,2,4,2,0,0,1,0,0,0,0,"740888,726897604760000","5690367,330838156900000",12.456753830000025,51.313534864000076,0,3,3,3,Südost
260181,14,7,13,000,2019,09,11,2,3,1,2,0,0,1,0,0,1,0,"735848,455305347220000","5693721,494386561200000",12.386782702000062,51.34575365000006,0,0,0,0,Mitte
260192,14,7,13,000,2019,09,18,1,3,5,3,0,1,1,0,0,0,0,"730889,291847614570000","5689403,795882906800000",12.312901355000065,51.30902965700005,0,5,5,5,Südwest
260194,14,7,13,000,2019,09,15,1,2,0,7,0,0,1,0,1,0,0,"733952,310500101190000","5690833,570718951500000",12.357708253000055,51.32061358000004,0,4,4,4,Süd
260196,14,7,13,000,2019,09,08,1,3,5,3,0,0,1,0,0,0,0,"735771,500547784380000","5693208,422757435600000",12.385339998000063,51.341180104000046,0,0,0,0,Mitte
260202,14,7,13,000,2019,09,10,7,3,6,7,0,0,1,1,0,0,0,"734844,671372199430000","5693208,060185393300000",12.372056617000055,51.341560394000055,0,0,0,0,Mitte
260206,14,7,13,000,2019,09,18,7,3,6,7,0,1,0,1,0,0,0,"732797,656000001360000","5690537,679000003300000",12.340973672000075,51.31843100400005,0,5,5,5,Südwest
260207,14,7,13,000,2019,09,12,7,3,6,7,0,0,1,1,0,0,0,"733599,589190798810000","5695220,587454659900000",12.35553268700005,51.36013878700004,0,9,9,9,Nord
260209,14,7,13,000,2019,09,09,7,3,5,2,0,1,1,0,0,0,0,"737923,322248334070000","5695320,316787641500000",12.417589919000022,51.35924010100007,0,1,1,1,Nordost
260210,14,7,13,000,2019,09,18,7,3,6,7,0,0,1,1,0,0,0,"734361,516064632680000","5695494,872171925400000",12.366637806000028,51.36228714400005,0,9,9,9,Nord
260228,14,7,13,000,2019,09,13,6,3,4,2,0,1,1,0,0,0,0,"737772,692940855400000","5693736,574669908700000",12.414372350000065,51.34508752100004,0,2,2,2,Ost
260229,14,7,13,000,2019,09,21,6,3,4,5,2,1,0,0,0,0,0,"735605,962107349190000","5692688,385031044500000",12.382623568000042,51.33658070800004,0,0,0,0,Mitte
260231,14,7,13,000,2019,09,23,6,3,6,6,2,1,0,1,0,0,0,"732663,056251675820000","5690529,693702329000000",12.339040288000035,51.31841436800005,0,5,5,5,Südwest
260233,14,7,13,000,2019,09,22,6,3,0,7,2,0,0,0,0,0,1,"737267,786561822520000","5692935,217048091800000",12.406601875000035,51.338105417000065,0,3,3,3,Südost
260234,14,7,13,000,2019,09,18,6,3,4,2,2,0,1,0,0,0,1,"735045,682534116320000","5690895,800845012100000",12.373412339000026,51.32072161000008,0,4,4,4,Süd
260235,14,7,13,000,2019,09,06,6,3,5,3,0,0,1,0,0,0,1,"734892,109000001100000","5694340,054000001400000",12.373483329000067,51.35170199600003,0,0,0,0,Mitte
260236,14,7,13,000,2019,09,06,6,2,8,1,0,0,1,0,0,0,0,"735036,701967471280000","5698439,390085982200000",12.378265944000077,51.388439092000056,0,9,9,9,Nord
260239,14,7,13,000,2019,09,12,6,3,2,6,0,0,1,0,0,0,1,"737400,344301478010000","5692707,128292707700000",12.408349471000065,51.33600275900005,0,2,2,2,Ost
260258,14,7,13,000,2019,09,11,5,3,5,3,0,1,1,0,0,0,0,"734166,070482932960000","5692187,804580001200000",12.361660174000065,51.33268195000005,0,0,0,0,Mitte
260259,14,7,13,000,2019,09,16,5,3,0,7,0,1,0,0,0,0,1,"733964,479555143970000","5693136,008553594400000",12.359394268000074,51.34127647500003,0,0,0,0,Mitte
260260,14,7,13,000,2019,09,07,5,3,5,3,0,1,1,0,0,0,0,"736319,127149178650000","5691291,329520884900000",12.391916899000023,51.32374454100005,0,0,0,0,Mitte
260261,14,7,13,000,2019,09,14,5,3,6,6,0,1,0,1,0,0,0,"735081,209208542480000","5698341,205739509300000",12.378839484000025,51.38753933500004,0,9,9,9,Nord
260262,14,7,13,000,2019,09,07,3,3,0,7,0,1,0,0,0,0,1,"734699,990755802950000","5692172,477533647800000",12.36930076300007,51.33232430900006,0,0,0,0,Mitte
260263,14,7,13,000,2019,09,15,5,3,5,3,0,0,1,0,0,0,1,"735312,655454013500000","5689620,543355131500000",12.376395510000066,51.309164070000065,0,4,4,4,Süd
260264,14,7,13,000,2019,09,06,3,3,5,3,2,1,1,0,0,0,0,"739039,775831108910000","5688233,789101179700000",12.428843610000058,51.29516389400004,0,3,3,3,Südost
260265,14,7,13,000,2019,09,10,3,3,2,6,0,0,1,0,0,0,0,"734719,657521153800000","5690887,333010230200000",12.368736290000072,51.32078017400005,0,4,4,4,Süd
260266,14,7,13,000,2019,09,13,5,2,3,7,0,1,0,0,0,0,1,"740094,655655336570000","5696306,199618030300000",12.449384546000033,51.36717579100008,0,1,1,1,Nordost
260267,14,7,13,000,2019,09,14,5,3,6,6,0,1,0,1,0,0,0,"735096,489835914220000","5698307,528873251800000",12.379036413000051,51.387230715000044,0,9,9,9,Nord
260271,14,7,13,000,2019,09,07,3,3,5,3,0,1,1,0,0,0,0,"736617,539710548710000","5687120,008951770100000",12.393426376000036,51.28617777300008,0,4,4,4,Süd
260282,14,7,13,000,2019,09,13,2,3,5,3,0,1,0,0,0,0,1,"734206,544649634510000","5692175,679106704900000",12.362232172000063,51.332556442000055,0,0,0,0,Mitte
260285,14,7,13,000,2019,09,15,2,3,8,1,0,0,1,0,0,0,0,"727408,028876853180000","5690861,778091508900000",12.263967967000042,51.323519942000075,0,6,6,6,West
260289,14,7,13,000,2019,09,20,4,3,0,1,1,1,0,0,0,0,0,"740790,273436239920000","5686151,252994492700000",12.452500928000063,51.27573429500006,0,3,3,3,Südost
260290,14,7,13,000,2019,09,14,4,3,4,2,0,1,1,0,0,0,0,"734025,391999999060000","5695768,627000002200000",12.361998387000028,51.36488303100003,1,9,9,9,Nord
260293,14,7,13,000,2019,09,17,4,3,4,2,0,1,1,0,0,0,0,"734189,927651194860000","5692885,831443179400000",12.362460897000062,51.33893795800003,0,0,0,0,Mitte
260295,14,7,13,000,2019,09,17,4,3,4,6,0,0,1,0,1,0,0,"742026,974274968730000","5694249,669031806300000",12.475692219000052,51.34789772600004,0,2,2,2,Ost
260304,14,7,13,000,2019,10,10,4,3,5,3,0,0,1,0,0,0,0,"738421,029062705110000","5691094,770048528900000",12.421896804000028,51.32110336200003,1,3,3,3,Südost
260307,14,7,13,000,2019,10,08,4,3,6,2,1,0,1,1,0,0,0,"734803,057084281000000","5692999,172995381100000",12.371322488000033,51.33970252600005,1,0,0,0,Mitte
260318,14,7,13,000,2019,10,13,3,3,5,3,0,1,1,0,0,0,0,"734568,973290655760000","5692133,989260910100000",12.36739805700006,51.332032867000066,0,0,0,0,Mitte
260319,14,7,13,000,2019,10,13,3,3,1,6,0,0,1,0,0,0,0,"734931,629386656920000","5696045,687499774600000",12.375176168000053,51.36699600400004,0,9,9,9,Nord
260320,14,7,13,000,2019,10,20,3,3,5,2,2,1,1,0,0,0,0,"735008,117975438010000","5691763,217540755900000",12.373446050000041,51.32852340800008,0,0,0,0,Mitte
260321,14,7,13,000,2019,10,11,3,1,5,2,0,1,0,0,0,1,0,"730662,235470414160000","5691615,859329814100000",12.311080177000065,51.32897937000007,0,7,7,7,Alt-West
260334,14,7,13,000,2019,10,09,2,3,5,3,0,1,1,0,0,0,0,"735771,255269930700000","5692866,626986138500000",12.385110229000077,51.33811215500003,0,0,0,0,Mitte
260337,14,7,13,000,2019,10,17,2,3,4,2,0,1,1,0,0,0,0,"730620,929187379780000","5693696,846993386700000",12.311835656000028,51.347677041000054,0,7,7,7,Alt-West
260338,14,7,13,000,2019,10,15,2,3,5,3,0,0,1,0,1,0,0,"733174,584382873030000","5695864,379831500400000",12.349860977000048,51.36609238800003,0,8,8,8,Nordwest
260339,14,7,13,000,2019,10,17,2,3,2,6,0,1,1,0,0,0,0,"741328,541419671850000","5691588,624808240700000",12.463879297000062,51.32431036600008,0,2,2,2,Ost
260340,14,7,13,000,2019,10,11,2,3,5,3,0,1,1,0,0,0,0,"736684,675429809840000","5697155,069102264900000",12.401052625000034,51.37622625100005,0,1,1,1,Nordost
260341,14,7,13,000,2019,10,09,2,3,3,6,0,1,0,0,0,0,1,"732881,422653927470000","5690566,405794149300000",12.342192406000038,51.31865460200004,0,5,5,5,Südwest
260359,14,7,13,000,2019,10,17,1,2,6,7,0,1,0,1,0,0,0,"738671,390224877740000","5689250,996527938200000",12.424249595000049,51.30444880600004,0,3,3,3,Südost
260360,14,7,13,000,2019,10,07,1,3,9,1,0,0,1,0,0,0,0,"733046,306122617800000","5690671,975615201500000",12.344623396000031,51.31953476900003,0,5,5,5,Südwest
260371,14,7,13,000,2019,10,13,7,3,5,2,0,1,0,0,0,0,0,"733906,022919957530000","5690818,098353950300000",12.357035003000021,51.32049372000006,0,4,4,4,Süd
260372,14,7,13,000,2019,10,20,7,3,5,3,1,0,1,0,0,0,0,"737997,806027838960000","5695109,772996544800000",12.418516941000064,51.35731908500003,0,1,1,1,Nordost
260383,14,7,13,000,2019,10,07,6,3,5,3,0,0,1,0,0,0,0,"735733,854498712350000","5691844,150109309700000",12.383897761000071,51.32894961400007,0,0,0,0,Mitte
260384,14,7,13,000,2019,10,15,6,3,5,3,0,1,1,0,0,0,0,"734784,484107084570000","5692765,623099533800000",12.370902366000053,51.33761375700004,0,0,0,0,Mitte
260385,14,7,13,000,2019,10,17,6,3,5,3,0,1,1,0,0,0,0,"734628,745389171880000","5693238,678612764900000",12.368982137000046,51.341924377000055,0,0,0,0,Mitte
260403,14,7,13,000,2019,10,16,5,3,6,7,0,1,0,1,0,0,0,"734889,461274482310000","5693872,860603496400000",12.373137091000046,51.34750939200006,1,0,0,0,Mitte
